웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-08-17,4232,4283,4025,4077,1055727,29056.0,73558304.0
2009-08-18,4077,4180,4025,4129,1043136,29423.0,73558304.0
2009-08-19,4077,4232,4077,4077,691310,29056.0,73558304.0
2009-08-20,4077,4129,3974,4026,1087251,28688.0,73558304.0
2009-08-21,3974,4025,3458,3458,2621821,24642.0,73558304.0
2009-08-24,3303,3716,3096,3561,2549054,25378.0,73558304.0
2009-08-25,3561,3612,3406,3510,1011130,25010.0,73558304.0
2009-08-26,3509,3664,3406,3665,679491,26113.0,73558304.0
2009-08-27,3716,3716,3561,3613,521806,25745.0,73558304.0
2009-08-28,3664,3664,3561,3613,328621,25745.0,73558304.0
2009-08-31,3612,3716,3612,3665,612017,26113.0,73558304.0
2009-09-01,3612,3716,3458,3510,605667,25010.0,73558304.0
2009-09-02,3509,3509,3354,3510,819270,25010.0,73558304.0
2009-09-03,3561,3664,3458,3613,1250908,25745.0,73558304.0
2009-09-04,3561,3612,3458,3561,1001411,25378.0,73558304.0
2009-09-07,3561,3664,3509,3510,1118490,25010.0,73558304.0
2009-09-08,3509,3561,3354,3406,1259178,24274.0,73558304.0
2009-09-09,3406,3561,3354,3510,965463,25010.0,73558304.0
2009-09-10,3509,3561,3458,3561,424713,25378.0,73558304.0
2009-09-11,3561,4077,3561,4026,5030600,28688.0,73558304.0
2009-09-14,4025,4077,3870,4077,1403817,29056.0,73558304.0
2009-09-15,4077,4438,4077,4387,2787896,31262.0,73558304.0
2009-09-16,4438,4696,4283,4439,2463774,31630.0,73558304.0
2009-09-17,4490,4541,3819,3819,4829799,27217.0,73558304.0
2009-09-18,3664,4180,3612,4181,2774007,29791.0,73558304.0
2009-09-21,4232,4335,3974,4077,1416265,29056.0,73558304.0
2009-09-22,4025,4077,3922,3974,839210,28320.0,73558304.0
2009-09-23,3974,4283,3922,4129,1401755,29423.0,73558304.0
2009-09-24,4077,4180,3922,4026,882524,28688.0,73558304.0
2009-09-25,3974,4077,3922,4077,476780,29056.0,73558304.0
2009-09-28,4025,4593,4025,4387,5431038,31262.0,73558304.0
2009-09-29,4438,4438,4232,4284,994372,30527.0,73558304.0
2009-09-30,4283,4593,4283,4542,3465644,32366.0,73558304.0
2009-10-01,4541,5212,4541,5213,5056288,37147.0,73558304.0
2009-10-05,5677,5987,5522,5987,3507584,42664.0,73558304.0
2009-10-06,6864,6864,5574,6194,23961179,44135.0,73558304.0
2009-10-07,6038,7122,5935,7123,13428425,50755.0,73558304.0
2009-10-08,6967,7380,6503,6555,12424075,46710.0,73558304.0
2009-10-09,6812,7535,6554,6658,12791250,47445.0,73558304.0
2009-10-12,6709,6967,6245,6555,4813037,46710.0,73558304.0
2009-10-13,6451,7070,6348,7071,4273155,50387.0,73558304.0
2009-10-14,7019,7122,6709,6865,2786127,48916.0,73558304.0
2009-10-15,6812,7741,6812,7329,4619488,52226.0,73558304.0
2009-10-16,7225,8000,7122,7484,2985190,53330.0,73558304.0
2009-10-19,7638,7741,7329,7690,2006116,54801.0,73558304.0
2009-10-20,7741,7948,7483,7690,2377242,54801.0,73558304.0
2009-10-21,7587,7741,7535,7535,1451172,53698.0,73558304.0
2009-10-22,7432,7690,7380,7484,1056409,53330.0,73558304.0
2009-10-23,7535,7845,7483,7639,794196,54433.0,73558304.0
2009-10-26,7587,7741,7483,7587,730530,54065.0,73558304.0
2009-10-27,7483,7587,7329,7484,1064623,53330.0,73558304.0
2009-10-28,7483,7483,6554,7226,1947010,55175.0,78821461.0
2009-10-29,7122,7741,6967,7484,1094930,57146.0,78821461.0
2009-10-30,7432,8567,7329,8361,2900259,63845.0,78821461.0
2009-11-02,8309,9032,8103,8310,2438586,63451.0,78821461.0
2009-11-03,8412,8825,7690,8000,3875487,61087.0,78821461.0
2009-11-04,8154,8619,8154,8258,1842063,63057.0,78821461.0
2009-11-05,8309,8670,8154,8619,1688272,65816.0,78821461.0
2009-11-06,8670,9032,8361,8671,2743133,66210.0,78821461.0
2009-11-09,8567,8929,8567,8826,2125952,67392.0,78821461.0
2009-11-10,9083,10012,8929,9652,8817341,73698.0,78821461.0
2009-11-11,9703,10064,9135,9652,3751530,73698.0,78821461.0
2009-11-12,9600,9600,8877,9135,2281703,69757.0,78821461.0
2009-11-13,8877,8929,8206,8310,2486740,63451.0,78821461.0
2009-11-16,8464,8670,8309,8361,1225878,63845.0,78821461.0
2009-11-17,8412,9032,8412,9032,2403011,68969.0,78821461.0
2009-11-18,9341,9858,9083,9394,4456528,71728.0,78821461.0
2009-11-19,9445,9445,7999,8619,2956853,65816.0,78821461.0
2009-11-20,8619,9135,8412,8516,1244163,65028.0,78821461.0
2009-11-23,8567,8567,7432,8052,3106103,61481.0,78821461.0
2009-11-24,7896,8464,7329,8258,2764896,63057.0,78821461.0
2009-11-25,8258,8567,8258,8413,799890,64239.0,78821461.0
2009-11-26,8309,8825,8206,8516,1355808,65028.0,78821461.0
2009-11-27,8154,8412,8103,8103,984617,61875.0,78821461.0
2009-11-30,8258,8412,8206,8258,530327,63057.0,78821461.0
2009-12-01,8258,8361,8154,8258,591081,63057.0,78821461.0
2009-12-02,8309,8929,8309,8671,1148544,66210.0,78821461.0
2009-12-03,8877,8877,8516,8516,628662,65028.0,78821461.0
2009-12-04,8516,9032,8516,8981,645940,68575.0,78821461.0
2009-12-07,9290,9600,9135,9290,1149751,70939.0,78821461.0
2009-12-08,9290,9290,8103,8258,2522284,63057.0,78821461.0
2009-12-09,8051,8567,7741,8310,1192684,63451.0,78821461.0
2009-12-10,8412,8670,8103,8310,1258811,63451.0,78821461.0
2009-12-11,8154,8258,7638,8052,3092405,61481.0,78821461.0
2009-12-14,8154,8154,7690,7845,1712009,59904.0,78821461.0
2009-12-15,7845,8206,7741,7897,1213171,60298.0,78821461.0
2009-12-16,8103,8103,7690,7845,669687,59904.0,78821461.0
2009-12-17,7948,8051,7741,7794,526012,59510.0,78821461.0
2009-12-18,7845,8000,7432,7587,1951074,57934.0,78821461.0
2009-12-21,7587,7587,6451,6452,6537867,49263.0,78821461.0
2009-12-22,6193,6245,5522,6039,4009410,46111.0,78821461.0
2009-12-23,6038,6296,5729,5781,1970941,44140.0,78821461.0
2009-12-24,5780,6245,5677,6090,1163169,46505.0,78821461.0
2009-12-28,6400,6400,6038,6090,1243299,46505.0,78821461.0
2009-12-29,5935,6193,5367,5523,1307630,42169.0,78821461.0
2009-12-30,5522,5574,4696,4697,4110417,35864.0,78821461.0
2010-01-04,4800,5367,4800,5368,2187212,40987.0,78821461.0
2010-01-05,4851,6141,4800,5935,3954493,45322.0,78821461.0
2010-01-06,5729,6141,5729,5781,847132,44140.0,78821461.0
2010-01-07,5780,6451,5780,6090,1224040,46505.0,78821461.0
2010-01-08,5987,6503,5987,6400,860508,48869.0,78821461.0
2010-01-11,6709,6812,6296,6297,1431672,48081.0,78821461.0
2010-01-12,6296,6503,5883,6090,2613854,46505.0,78821461.0
2010-01-13,6193,6245,5883,5935,730192,45322.0,78821461.0
2010-01-14,6090,6141,5935,6090,277650,46505.0,78821461.0
2010-01-15,6141,6400,6141,6348,836994,48475.0,78821461.0
2010-01-18,6400,6606,6038,6297,829611,48081.0,78821461.0
2010-01-19,6296,6296,5883,6142,845129,46899.0,78821461.0
2010-01-20,6141,6193,5470,5884,1368222,44928.0,78821461.0
2010-01-21,5883,6038,5677,5884,560790,44928.0,78821461.0
2010-01-22,5883,6296,5832,6194,841532,47293.0,78821461.0
2010-01-25,6141,6193,5883,5884,732387,44928.0,78821461.0
2010-01-26,6038,6038,5677,5832,610540,44534.0,78821461.0
2010-01-27,5729,6038,5625,5781,613744,44140.0,78821461.0
2010-01-28,5780,5780,4954,5523,1273236,42169.0,78821461.0
2010-01-29,5470,5470,5212,5316,592944,40593.0,78821461.0
2010-02-01,5161,6090,4645,6090,948537,46505.0,78821461.0
2010-02-02,6503,6864,6296,6710,1539204,51234.0,78821461.0
2010-02-03,6709,6812,6348,6813,657100,52022.0,78821461.0
2010-02-04,6812,6812,6554,6606,436532,50446.0,78821461.0
2010-02-05,6245,6606,5729,6555,546821,50052.0,78821461.0
2010-02-08,6916,7019,6554,6761,516581,51628.0,78821461.0
2010-02-09,6812,6812,6400,6658,380471,50840.0,78821461.0
2010-02-10,6503,6916,6503,6916,376970,52810.0,78821461.0
2010-02-11,6761,7587,6761,7174,1087431,54781.0,78821461.0
2010-02-12,7225,7380,7070,7071,623144,53993.0,78821461.0
2010-02-16,7225,7329,7122,7277,277897,55569.0,78821461.0
2010-02-17,7380,7380,7122,7226,367952,55175.0,78821461.0
2010-02-18,7329,7329,7122,7226,316330,55175.0,78821461.0
2010-02-19,7277,7329,6916,7123,280971,54387.0,78821461.0
2010-02-22,7019,7225,7019,7071,236890,53993.0,78821461.0
2010-02-23,7174,7174,6761,6865,419589,52416.0,78821461.0
2010-02-24,6709,7174,6709,6916,331687,52810.0,78821461.0
2010-02-25,6812,7174,6812,6813,158319,52022.0,78821461.0
2010-02-26,6812,6864,6451,6813,208180,52022.0,78821461.0
2010-03-02,6761,7122,6709,7019,287035,53599.0,78821461.0
2010-03-03,7070,7070,6761,6865,256055,52416.0,78821461.0
2010-03-04,6916,7122,6812,7123,464200,54387.0,78821461.0
2010-03-05,7122,7225,6967,7071,527751,53993.0,78821461.0
2010-03-08,7122,7174,6916,7019,518772,53599.0,78821461.0
2010-03-09,6967,7070,6658,7071,640975,53993.0,78821461.0
2010-03-10,7174,7174,6761,6761,408853,51628.0,78821461.0
2010-03-11,6554,6916,6554,6761,363907,51628.0,78821461.0
2010-03-12,6812,7277,6709,7174,493240,54781.0,78821461.0
2010-03-15,7380,7432,7122,7329,757520,55963.0,78821461.0
2010-03-16,7225,7432,7122,7174,234200,54781.0,78821461.0
2010-03-17,7277,7277,6864,6916,432000,52810.0,78821461.0
2010-03-18,6967,6967,6245,6555,776909,50052.0,78821461.0
2010-03-19,6348,6864,6348,6555,351756,50052.0,78821461.0
2010-03-22,6606,6709,6141,6142,661511,46899.0,78821461.0
2010-03-23,6141,6296,5832,6297,978292,48081.0,78821461.0
2010-03-24,6400,6400,6090,6245,332316,47687.0,78821461.0
2010-03-25,6141,6296,5987,5987,243848,45716.0,78821461.0
2010-03-26,5987,6503,5987,6348,507207,49492.0,80474261.0
2010-03-29,6296,6400,6245,6400,492645,49894.0,80474261.0
2010-03-30,6400,6400,6090,6194,439556,48285.0,80474261.0
2010-03-31,6193,6296,6038,6142,326638,47882.0,80474261.0
2010-04-01,6193,6193,5935,6142,276080,47882.0,80474261.0
2010-04-02,6141,6193,5832,5987,507590,46675.0,80474261.0
2010-04-05,5987,5987,5109,5110,2844141,39835.0,80474261.0
2010-04-06,4903,5419,4851,5058,727740,39432.0,80474261.0
2010-04-07,5058,5522,4335,4335,2224420,33799.0,80474261.0
2010-04-08,3716,3716,3716,3716,4017673,28971.0,80474261.0
2010-04-09,3509,4232,3354,4232,8242004,32994.0,80474261.0
2010-04-12,4438,4851,4180,4852,3049279,37823.0,80474261.0
2010-04-13,5161,5574,4851,5213,4114950,40640.0,80474261.0
2010-04-14,5367,5470,4954,5265,1183623,41042.0,80474261.0
2010-04-15,5212,5522,5161,5213,1460101,40640.0,80474261.0
2010-04-16,5161,5470,4438,5265,1676414,41042.0,80474261.0
2010-04-19,5470,5470,5109,5161,497180,40237.0,80474261.0
2010-04-20,5264,5316,4954,5006,629490,39030.0,80474261.0
2010-04-21,5006,5058,4283,4490,3260491,35006.0,80474261.0
2010-04-22,4490,4748,4335,4490,1181735,35006.0,80474261.0
2010-04-23,4541,4593,4335,4542,694610,35409.0,80474261.0
2010-04-26,4541,4645,4438,4439,479446,34604.0,80474261.0
2010-04-27,4438,4541,4232,4387,727423,34202.0,80474261.0
2010-04-28,4283,5006,4180,5006,1344813,39030.0,80474261.0
2010-04-29,5058,5161,4696,4697,1136724,36616.0,80474261.0
2010-04-30,4748,4800,4283,4542,677120,35409.0,80474261.0
2010-05-03,4696,5212,4541,4955,2174986,38628.0,80474261.0
2010-05-04,5006,5677,4954,5523,2453235,43054.0,80474261.0
2010-05-06,5470,5883,5316,5574,1739385,43456.0,80474261.0
2010-05-07,5316,5625,5264,5419,1513049,42249.0,80474261.0
2010-05-10,5470,5470,5058,5265,1423906,41042.0,80474261.0
2010-05-11,5264,5470,5109,5213,826371,40640.0,80474261.0
2010-05-12,5264,5729,5161,5471,2115873,42651.0,80474261.0
2010-05-13,5264,5677,5264,5471,1719214,42651.0,80474261.0
2010-05-14,5522,5625,5161,5626,2439613,43858.0,80474261.0
2010-05-17,5522,5729,5419,5471,692351,42651.0,80474261.0
2010-05-18,5419,5522,5264,5368,1636190,41847.0,80474261.0
2010-05-19,5419,5419,4851,5161,1045800,40237.0,80474261.0
2010-05-20,5264,5780,5264,5574,6033706,43456.0,80474261.0
2010-05-24,5574,5729,5316,5316,1264729,41444.0,80474261.0
2010-05-25,5316,5625,5109,5471,3968783,42651.0,80474261.0
2010-05-26,5522,5677,5109,5574,4350666,43456.0,80474261.0
2010-05-27,5574,6245,5419,5987,2760596,46675.0,80474261.0
2010-05-28,6090,6400,5987,6297,1753151,49089.0,80474261.0
2010-05-31,6400,6606,6296,6606,1572171,51504.0,80474261.0
2010-06-01,6606,6709,6348,6400,2226546,49894.0,80474261.0
2010-06-03,6451,6554,5780,6090,1825221,47480.0,80474261.0
2010-06-04,6038,6141,5780,6142,1834501,47882.0,80474261.0
2010-06-07,6038,6400,5780,6297,1722803,49089.0,80474261.0
2010-06-08,6245,6400,6141,6194,1152674,48285.0,80474261.0
2010-06-09,6245,6348,6141,6142,1048250,68112.0,114474261.0
2010-06-10,6038,6193,5987,5987,839095,66395.0,114474261.0
2010-06-11,5987,6606,5987,6194,1328664,68685.0,114474261.0
2010-06-14,6296,6348,5316,5832,2471221,64678.0,114474261.0
2010-06-15,5780,5883,5625,5884,805810,65250.0,114474261.0
2010-06-16,5987,5987,5677,5781,958131,64106.0,114474261.0
2010-06-17,5780,5780,4954,5213,8617222,57810.0,114474261.0
2010-06-18,5264,5780,5109,5729,2535831,63533.0,114474261.0
2010-06-21,5677,5780,4903,4903,11083503,54375.0,114474261.0
2010-06-22,4541,4593,4180,4181,13991973,46362.0,114474261.0
2010-06-23,4129,4541,4025,4181,8173431,46362.0,114474261.0
2010-06-24,4232,4335,3819,3923,5927116,43500.0,114474261.0
2010-06-25,4077,4232,3922,4077,3495657,45217.0,114474261.0
2010-06-28,3870,4180,3819,4077,4147040,45217.0,114474261.0
2010-06-29,4077,4077,3509,3510,11123959,38921.0,114474261.0
2010-06-30,3458,3716,2993,3510,5640874,38921.0,114474261.0
2010-07-01,3509,3561,3096,3148,6100821,34915.0,114474261.0
2010-07-02,3200,3612,3200,3613,1978034,40066.0,114474261.0
2010-07-05,3870,3870,3458,3510,6664380,38921.0,114474261.0
2010-07-06,3458,3767,3406,3613,2825531,40066.0,114474261.0
2010-07-07,3716,3716,3354,3510,2304708,38921.0,114474261.0
2010-07-08,3561,3561,3303,3458,2105410,38349.0,114474261.0
2010-07-09,3458,3458,3096,3303,4091104,36632.0,114474261.0
2010-07-12,3251,3354,3148,3200,2095402,35487.0,114474261.0
2010-07-13,3303,3406,3251,3303,2377767,36632.0,114474261.0
2010-07-14,3406,3406,2993,3045,5018460,33770.0,114474261.0
2010-07-15,3096,3148,2735,3045,6158852,33770.0,114474261.0
2010-07-16,3096,3148,2941,2994,2496014,33198.0,114474261.0
2010-07-19,2993,3045,2890,2942,2190900,32625.0,114474261.0
2010-07-20,2941,3096,2890,3045,2460473,33770.0,114474261.0
2010-07-21,3096,3303,2993,3303,2783208,36632.0,114474261.0
2010-07-22,3303,3303,3096,3252,1949931,36059.0,114474261.0
2010-07-23,3251,3303,3096,3148,1740907,34915.0,114474261.0
2010-07-26,3148,3148,3045,3097,981384,34342.0,114474261.0
2010-07-27,3096,3148,2993,3045,1346569,33770.0,114474261.0
2010-07-28,3045,3096,2941,2994,932499,33198.0,114474261.0
2010-07-29,2993,3303,2993,3252,3356215,36059.0,114474261.0
2010-07-30,3251,3354,3148,3303,1681156,36632.0,114474261.0
2010-08-02,3303,3406,3148,3355,2309544,37204.0,114474261.0
2010-08-03,3303,3767,3251,3561,5839612,39494.0,114474261.0
2010-08-04,3561,3870,3561,3768,3380330,41783.0,114474261.0
2010-08-05,3767,3767,3509,3561,2190025,39494.0,114474261.0
2010-08-06,3561,3664,3406,3458,2126244,38349.0,114474261.0
2010-08-09,3509,3612,3458,3613,1461681,40066.0,114474261.0
2010-08-10,3664,3664,3458,3510,913795,38921.0,114474261.0
2010-08-11,3509,3612,3406,3458,1611660,38349.0,114474261.0
2010-08-12,3406,3458,3096,3200,3248464,35487.0,114474261.0
2010-08-13,3199,3251,3045,3252,1319390,36059.0,114474261.0
2010-08-16,3199,3303,3148,3252,741027,36059.0,114474261.0
2010-08-17,3251,3251,3148,3200,524804,35487.0,114474261.0
2010-08-18,3148,3200,3045,3148,744883,34915.0,114474261.0
2010-08-19,3148,3148,2993,3045,1693077,33770.0,114474261.0
2010-08-20,3045,3303,2993,3303,1954703,36632.0,114474261.0
2010-08-23,3354,3561,3303,3355,1437940,37204.0,114474261.0
2010-08-24,3303,3354,3200,3303,723412,36632.0,114474261.0
2010-08-25,3303,3303,2838,3045,2305888,33770.0,114474261.0
2010-08-26,3045,3200,2993,3097,835212,34342.0,114474261.0
2010-08-27,3096,3148,2993,3148,642270,34915.0,114474261.0
2010-08-30,3096,3200,3096,3097,520637,34342.0,114474261.0
2010-08-31,3096,3148,3045,3148,675984,34915.0,114474261.0
2010-09-01,3096,3200,3045,3097,1534926,34342.0,114474261.0
2010-09-02,3096,3148,3045,3045,695505,33770.0,114474261.0
2010-09-03,3096,3096,2993,3097,1158742,34342.0,114474261.0
2010-09-06,3096,3561,2993,3458,5134338,38349.0,114474261.0
2010-09-07,3509,3716,3458,3665,7400513,40638.0,114474261.0
2010-09-08,3561,3612,3148,3510,6238104,38921.0,114474261.0
2010-09-09,3406,3509,3251,3303,2356799,36632.0,114474261.0
2010-09-10,3303,3458,3251,3303,2154953,36632.0,114474261.0
2010-09-13,3303,3406,3148,3200,1140049,35487.0,114474261.0
2010-09-14,3200,3251,3096,3148,1023352,34915.0,114474261.0
2010-09-15,3148,3509,3096,3355,2940305,37204.0,114474261.0
2010-09-16,3406,3458,3251,3355,1180776,37204.0,114474261.0
2010-09-17,3354,3354,3148,3148,1766340,34915.0,114474261.0
2010-09-20,3148,3251,3096,3200,1028580,35487.0,114474261.0
2010-09-24,3200,3200,3096,3148,684521,34915.0,114474261.0
2010-09-27,3148,3303,3096,3148,5664800,34915.0,114474261.0
2010-09-28,3148,3200,2683,2684,4421574,29763.0,114474261.0
2010-09-29,2735,2838,2322,2632,13218983,29191.0,114474261.0
2010-09-30,2580,2580,2270,2271,14300650,25184.0,114474261.0
2010-10-01,2374,2477,2322,2426,9311444,26901.0,114474261.0
2010-10-04,2425,2425,2167,2271,5005391,25184.0,114474261.0
2010-10-05,2260,2312,2198,2271,2834321,25184.0,114474261.0
2010-10-06,2270,2281,2085,2106,5533493,23353.0,114474261.0
2010-10-07,2116,2188,1930,2003,7559516,22208.0,114474261.0
2010-10-08,1992,1992,1785,1827,14164895,20262.0,114474261.0
2010-10-11,1837,2074,1816,1941,10537135,21521.0,114474261.0
2010-10-12,1961,1992,1847,1889,3281864,20949.0,114474261.0
2010-10-13,1920,1920,1806,1858,4775118,20605.0,114474261.0
2010-10-14,1858,1909,1827,1889,2004038,20949.0,114474261.0
2010-10-15,1899,1961,1847,1889,3524274,20949.0,114474261.0
2010-10-18,1889,1992,1889,1920,4230640,21292.0,114474261.0
2010-10-19,1940,1940,1827,1837,5838785,20376.0,114474261.0
2010-10-20,1858,1878,1816,1848,2923865,20491.0,114474261.0
2010-10-21,1868,1868,1816,1837,2235085,20376.0,114474261.0
2010-10-22,1847,1847,1785,1796,2692983,19919.0,114474261.0
2010-10-25,1816,1847,1785,1806,2779726,20033.0,114474261.0
2010-10-26,1816,1837,1754,1786,3358100,19804.0,114474261.0
2010-10-27,1785,1796,1744,1755,2251757,19461.0,114474261.0
2010-10-28,1765,1878,1765,1837,6598166,20376.0,114474261.0
2010-10-29,1858,2105,1837,2106,10700210,23353.0,114474261.0
2010-11-01,2219,2281,2033,2065,12577656,22895.0,114474261.0
2010-11-02,2012,2167,1961,2065,7589838,22895.0,114474261.0
2010-11-03,2074,2167,2054,2075,2881534,23009.0,114474261.0
2010-11-04,2074,2126,1981,2106,4190609,23353.0,114474261.0
2010-11-05,2116,2147,2064,2095,1899730,23238.0,114474261.0
2010-11-08,2116,2157,2043,2116,4307790,23467.0,114474261.0
2010-11-09,2126,2126,2054,2065,3173051,22895.0,114474261.0
2010-11-10,2064,2085,2033,2065,3275453,22895.0,114474261.0
2010-11-11,2064,2074,1992,2044,2445757,22666.0,114474261.0
2010-11-12,2043,2147,2002,2034,5406228,22551.0,114474261.0
2010-11-15,2074,2074,1992,2003,1907099,22208.0,114474261.0
2010-11-16,2012,2033,1847,1889,2940942,20949.0,114474261.0
2010-11-17,1878,1940,1837,1889,1430020,20949.0,114474261.0
2010-11-18,1909,1971,1889,1899,1985171,21063.0,114474261.0
2010-11-19,1909,1920,1847,1868,2570402,20720.0,114474261.0
2010-11-22,1889,1950,1858,1868,3287738,20720.0,114474261.0
2010-11-23,1889,1899,1837,1868,2086655,20720.0,114474261.0
2010-11-24,1672,1847,1672,1837,2830751,20376.0,114474261.0
2010-11-25,1847,1920,1816,1889,2589170,20949.0,114474261.0
2010-11-26,1920,1930,1847,1868,2335243,20720.0,114474261.0
2010-11-29,1827,1858,1796,1806,2091231,20033.0,114474261.0
2010-11-30,1827,2074,1796,2075,18369124,23009.0,114474261.0
2010-12-01,2209,2384,2167,2385,11354204,26444.0,114474261.0
2010-12-02,2735,2735,2436,2477,58084862,27474.0,114474261.0
2010-12-03,2498,2518,2105,2106,23736413,23353.0,114474261.0
2010-12-06,2126,2415,2116,2415,27284012,26787.0,114474261.0
2010-12-07,2529,2776,2498,2684,53812903,29763.0,114474261.0
2010-12-08,2725,2725,2374,2477,24382387,27474.0,114474261.0
2010-12-09,2549,2714,2343,2477,23655932,27474.0,114474261.0
2010-12-10,2529,2570,2374,2405,10858611,26673.0,114474261.0
2010-12-13,2384,2487,2312,2323,9061101,25757.0,114474261.0
2010-12-14,2353,2353,2178,2219,8733608,24612.0,114474261.0
2010-12-15,2250,2374,2219,2271,9575532,25184.0,114474261.0
2010-12-16,2270,2332,2219,2240,5884773,24841.0,114474261.0
2010-12-17,2240,2270,2116,2168,5552458,24040.0,114474261.0
2010-12-20,2147,2167,1971,2044,6474947,22666.0,114474261.0
2010-12-21,2074,2136,2064,2075,4620860,23009.0,114474261.0
2010-12-22,2105,2105,1950,1972,5284102,21865.0,114474261.0
2010-12-23,1971,2033,1847,1982,6201725,21979.0,114474261.0
2010-12-24,2002,2095,1950,1961,7584661,21750.0,114474261.0
2010-12-27,1858,1940,1806,1941,4809988,21521.0,114474261.0
2010-12-28,1940,1950,1827,1837,3211502,20376.0,114474261.0
2010-12-29,1837,1971,1827,1889,5189710,20949.0,114474261.0
2010-12-30,1878,1889,1837,1858,2158417,20605.0,114474261.0
2011-01-03,1878,2002,1858,1951,4538512,21636.0,114474261.0
2011-01-04,1920,1961,1868,1889,4535347,20949.0,114474261.0
2011-01-05,1889,1920,1847,1879,3313190,20834.0,114474261.0
2011-01-06,1878,1899,1837,1858,2473190,20605.0,114474261.0
2011-01-07,1858,1899,1827,1848,3290684,20491.0,114474261.0
2011-01-10,1858,1858,1796,1827,2578696,20262.0,114474261.0
2011-01-11,1827,1992,1816,1920,8614746,21292.0,114474261.0
2011-01-12,1920,1930,1868,1879,2664474,20834.0,114474261.0
2011-01-13,1878,1889,1847,1858,1887170,20605.0,114474261.0
2011-01-14,1889,1920,1858,1868,2031503,20720.0,114474261.0
2011-01-17,1868,1981,1827,1910,4982189,21178.0,114474261.0
2011-01-18,1930,1961,1878,1899,2257904,21063.0,114474261.0
2011-01-19,1909,1920,1868,1879,1711822,20834.0,114474261.0
2011-01-20,1899,1981,1868,1910,5453598,21178.0,114474261.0
2011-01-21,1899,2023,1889,1930,3960137,21407.0,114474261.0
2011-01-24,1981,1992,1909,1941,2312984,21521.0,114474261.0
2011-01-25,1930,1950,1878,1889,3715156,20949.0,114474261.0
2011-01-26,1889,1899,1847,1848,3142454,20491.0,114474261.0
2011-01-27,1837,1868,1806,1837,2573346,20376.0,114474261.0
2011-01-28,1827,1847,1785,1817,2705791,20147.0,114474261.0
2011-01-31,1806,1858,1785,1817,1872066,20147.0,114474261.0
2011-02-01,1806,1837,1796,1806,1387150,20033.0,114474261.0
2011-02-07,1806,1878,1785,1848,3406202,20491.0,114474261.0
2011-02-08,1858,1858,1806,1817,1617210,20147.0,114474261.0
2011-02-09,1816,1816,1754,1765,2492956,19575.0,114474261.0
2011-02-10,1754,1785,1734,1755,1799324,19461.0,114474261.0
2011-02-11,1754,1775,1661,1693,3211011,18774.0,114474261.0
2011-02-14,1682,1785,1672,1745,2312931,19346.0,114474261.0
2011-02-15,1754,1785,1682,1703,2201583,18888.0,114474261.0
2011-02-16,1703,1734,1661,1693,2290750,18774.0,114474261.0
2011-02-17,1682,1703,1527,1652,3804674,18316.0,114474261.0
2011-02-18,1620,1692,1620,1662,2041974,18430.0,114474261.0
2011-02-21,1641,1672,1569,1600,3255007,17744.0,114474261.0
2011-02-22,1569,1579,1538,1538,2159996,17057.0,114474261.0
2011-02-23,1538,1538,1445,1445,3165890,16026.0,114474261.0
2011-02-24,1434,1455,1393,1425,2815608,15797.0,114474261.0
2011-02-25,1424,1630,1403,1631,9677708,18087.0,114474261.0
2011-02-28,1610,1620,1465,1476,4510083,16370.0,114474261.0
2011-03-02,1455,1641,1445,1569,3275453,17400.0,114474261.0
2011-03-03,1569,1589,1486,1517,2338052,16828.0,114474261.0
2011-03-04,1538,1620,1496,1559,1758672,17286.0,114474261.0
2011-03-07,1579,1620,1538,1600,1923885,17744.0,114474261.0
2011-03-08,1630,1816,1600,1796,8083961,19919.0,114474261.0
2011-03-09,1889,1961,1765,1765,7399537,19575.0,114474261.0
2011-03-10,1765,1827,1713,1796,2763462,19919.0,114474261.0
2011-03-11,1765,1837,1713,1734,2277214,19232.0,114474261.0
2011-03-14,1692,1692,1569,1590,2849906,17629.0,114474261.0
2011-03-15,1579,1713,1517,1569,4095307,17400.0,114474261.0
2011-03-16,1558,1651,1538,1579,2194199,17515.0,114474261.0
2011-03-17,1569,1589,1517,1579,1230252,17515.0,114474261.0
2011-03-18,1569,1672,1558,1590,3139395,17629.0,114474261.0
2011-03-21,1610,1610,1569,1579,1159225,17515.0,114474261.0
2011-03-22,1589,1610,1496,1538,3287543,17057.0,114474261.0
2011-03-23,1517,1548,1476,1486,1911228,16484.0,114474261.0
2011-03-24,1496,1538,1486,1497,1498052,16599.0,114474261.0
2011-03-25,1496,1527,1486,1507,1426230,16713.0,114474261.0
2011-03-28,1527,1548,1496,1517,1188771,16828.0,114474261.0
2011-03-29,1517,1517,1465,1497,1681584,16599.0,114474261.0
2011-03-30,1486,1651,1465,1579,2553120,17515.0,114474261.0
2011-03-31,1692,1692,1589,1621,3007030,17972.0,114474261.0
2011-04-01,1630,1765,1610,1662,3458073,18430.0,114474261.0
2011-04-04,1692,1734,1620,1631,1423483,18087.0,114474261.0
2011-04-05,1641,1661,1589,1631,1553331,18087.0,114474261.0
2011-04-06,1630,1682,1610,1641,1433963,18201.0,114474261.0
2011-04-07,1661,1723,1620,1683,2976618,18659.0,114474261.0
2011-04-08,1703,1796,1703,1745,4635909,19346.0,114474261.0
