빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-10,31300,31300,27950,28800,74091,283716.0,9851241.0
2008-10-13,29200,32050,29150,31000,38191,305388.0,9851241.0
2008-10-14,31950,32250,31200,32200,25150,317210.0,9851241.0
2008-10-15,32200,33700,31300,33700,19070,331987.0,9851241.0
2008-10-16,32500,33900,31150,33900,24500,333957.0,9851241.0
2008-10-17,33500,35100,31100,34900,42020,343808.0,9851241.0
2008-10-20,35150,35900,34500,35400,28950,348734.0,9851241.0
2008-10-21,34700,35150,33150,34150,36636,336420.0,9851241.0
2008-10-22,34750,35400,32400,34100,51144,335927.0,9851241.0
2008-10-23,33900,33950,30750,33500,51879,330017.0,9851241.0
2008-10-24,33500,33900,31300,33100,51918,326076.0,9851241.0
2008-10-27,32450,33450,30800,31400,32756,309329.0,9851241.0
2008-10-28,32000,32000,28150,30950,41296,304896.0,9851241.0
2008-10-29,31900,31900,30050,31450,32640,309822.0,9851241.0
2008-10-30,32000,35100,31450,34450,72601,339375.0,9851241.0
2008-10-31,33650,36450,32200,35550,78874,350212.0,9851241.0
2008-11-03,36050,36450,34200,34200,35201,336912.0,9851241.0
2008-11-04,34500,37100,34500,36900,41946,363511.0,9851241.0
2008-11-05,37000,37900,36700,37900,52686,373362.0,9851241.0
2008-11-06,37850,37900,37000,37200,36730,366466.0,9851241.0
2008-11-07,37200,40300,37000,39300,71977,387154.0,9851241.0
2008-11-10,40200,40500,38000,40200,60432,396020.0,9851241.0
2008-11-11,40000,40500,39300,40250,42511,396512.0,9851241.0
2008-11-12,40000,40500,39600,40350,35710,397498.0,9851241.0
2008-11-13,38500,41150,38500,41150,61635,405379.0,9851241.0
2008-11-14,41200,41300,40150,41150,42671,405379.0,9851241.0
2008-11-17,40100,41500,40000,41100,51445,404886.0,9851241.0
2008-11-18,40300,41250,40250,41000,45642,403901.0,9851241.0
2008-11-19,40500,40900,38100,40000,40622,394050.0,9851241.0
2008-11-20,40000,40000,38100,38400,16060,378288.0,9851241.0
2008-11-21,37850,41150,37400,41000,47250,403901.0,9851241.0
2008-11-24,39850,40150,38050,38350,35890,377795.0,9851241.0
2008-11-25,38650,40000,36950,40000,34570,394050.0,9851241.0
2008-11-26,39050,40000,38100,38100,33006,375332.0,9851241.0
2008-11-27,38300,39000,37900,38600,22451,380258.0,9851241.0
2008-11-28,38600,40200,38050,40000,32637,394050.0,9851241.0
2008-12-01,39250,39800,38250,39100,16745,385184.0,9851241.0
2008-12-02,37800,38850,37500,38050,23201,374840.0,9851241.0
2008-12-03,37600,37800,36300,37800,38904,372377.0,9851241.0
2008-12-04,37050,37600,36400,36800,33991,362526.0,9851241.0
2008-12-05,37500,37900,36700,37400,32270,368436.0,9851241.0
2008-12-08,37400,38500,36950,38100,41970,375332.0,9851241.0
2008-12-09,38800,38800,37150,37800,26170,372377.0,9851241.0
2008-12-10,38300,39600,37900,39000,39992,384198.0,9851241.0
2008-12-11,38500,39850,37900,39850,76480,392572.0,9851241.0
2008-12-12,39000,40900,38850,40400,70295,397990.0,9851241.0
2008-12-15,40500,41900,40500,41300,63051,406856.0,9851241.0
2008-12-16,40900,42000,40350,40600,57730,399960.0,9851241.0
2008-12-17,40950,42000,40700,42000,44240,413752.0,9851241.0
2008-12-18,42450,43300,42000,43000,58883,423603.0,9851241.0
2008-12-19,43350,44150,40750,40750,54642,401438.0,9851241.0
2008-12-22,40850,41600,40050,41300,27101,406856.0,9851241.0
2008-12-23,40800,41600,40100,40100,14973,395035.0,9851241.0
2008-12-24,40700,44000,40150,42800,47572,421633.0,9851241.0
2008-12-26,42150,43700,41750,43400,19647,427544.0,9851241.0
2008-12-29,43200,43200,40050,41500,52143,408827.0,9851241.0
2008-12-30,41000,43550,39550,43550,75938,429022.0,9851241.0
2009-01-02,42050,43350,41550,41900,21628,412767.0,9851241.0
2009-01-05,42300,42300,40000,40000,34427,394050.0,9851241.0
2009-01-06,41100,42200,40200,40850,57649,402423.0,9851241.0
2009-01-07,40850,41150,40300,41000,31381,403901.0,9851241.0
2009-01-08,41450,41450,39700,40500,46971,398975.0,9851241.0
2009-01-09,40000,40800,39450,39950,33802,393557.0,9851241.0
2009-01-12,39950,41000,39500,40950,25781,403408.0,9851241.0
2009-01-13,40050,40900,39700,40700,20100,400946.0,9851241.0
2009-01-14,40300,41300,39850,41100,20501,404886.0,9851241.0
2009-01-15,40500,40500,38900,38900,32332,383213.0,9851241.0
2009-01-16,38900,40900,38650,40150,20740,395527.0,9851241.0
2009-01-19,40100,41050,39750,40200,11830,396020.0,9851241.0
2009-01-20,39500,40000,38650,39100,21192,385184.0,9851241.0
2009-01-21,39600,39600,37750,37800,37480,372377.0,9851241.0
2009-01-22,38000,39600,37500,38600,28796,380258.0,9851241.0
2009-01-23,39150,39200,37600,37600,21074,370407.0,9851241.0
2009-01-28,38350,39400,37950,38450,17559,378780.0,9851241.0
2009-01-29,38500,40150,38450,40150,21514,395527.0,9851241.0
2009-01-30,39900,41000,39300,39500,16383,389124.0,9851241.0
2009-02-02,39250,41450,38750,41300,31180,406856.0,9851241.0
2009-02-03,40600,41800,38000,39700,35990,391094.0,9851241.0
2009-02-04,39500,40850,39350,40450,28620,398483.0,9851241.0
2009-02-05,39700,40500,39500,39500,18391,389124.0,9851241.0
2009-02-06,39600,40650,39550,39550,19797,389617.0,9851241.0
2009-02-09,39750,39850,38000,38200,49268,376317.0,9851241.0
2009-02-10,38500,39000,37950,38100,41757,375332.0,9851241.0
2009-02-11,38000,38250,37600,37750,31438,371884.0,9851241.0
2009-02-12,38050,38100,37550,37900,41357,373362.0,9851241.0
2009-02-13,37900,38800,37600,38550,20390,379765.0,9851241.0
2009-02-16,38000,38600,37700,38100,25893,375332.0,9851241.0
2009-02-17,37500,37750,35050,35500,64661,349719.0,9851241.0
2009-02-18,35000,35000,34150,34350,56246,338390.0,9851241.0
2009-02-19,34100,34100,33100,33400,92862,329031.0,9851241.0
2009-02-20,33500,35800,33400,34500,60132,339868.0,9851241.0
2009-02-23,35000,35000,33900,34500,42670,339868.0,9851241.0
2009-02-24,33900,35950,33500,35900,40690,353660.0,9851241.0
2009-02-25,35600,36000,34550,35850,27760,353167.0,9851241.0
2009-02-26,35300,36900,34300,35400,31100,348734.0,9851241.0
2009-02-27,35000,36300,35000,36100,23636,355630.0,9851241.0
2009-03-02,35250,36100,34000,35900,32740,353660.0,9851241.0
2009-03-03,35900,36300,34400,35900,25100,353660.0,9851241.0
2009-03-04,35350,38150,35050,38150,31720,375825.0,9851241.0
2009-03-05,37450,37600,36700,37150,33266,365974.0,9851241.0
2009-03-06,37800,38100,36650,37100,22319,365481.0,9851241.0
2009-03-09,38200,38400,36900,37700,17937,371392.0,9851241.0
2009-03-10,37700,38100,36850,38100,22110,375332.0,9851241.0
2009-03-11,38200,39200,37900,39200,32103,386169.0,9851241.0
2009-03-12,39350,40550,38650,40500,63641,398975.0,9851241.0
2009-03-13,39750,41400,39700,41250,37948,406364.0,9851241.0
2009-03-16,40500,42050,40300,42000,36990,413752.0,9851241.0
2009-03-17,42000,42300,41000,41550,26996,409319.0,9851241.0
2009-03-18,41950,42000,40550,41500,14684,408827.0,9851241.0
2009-03-19,41500,42050,41300,42000,17611,413752.0,9851241.0
2009-03-20,41450,42350,41450,41650,13024,410304.0,9851241.0
2009-03-23,42200,42900,41700,42500,21022,418678.0,9851241.0
2009-03-24,42250,43000,41500,42700,21522,420648.0,9851241.0
2009-03-25,42700,43050,41700,42500,19894,418678.0,9851241.0
2009-03-26,41800,42400,41600,41800,36718,411782.0,9851241.0
2009-03-27,41500,42200,41050,41650,27090,410304.0,9851241.0
2009-03-30,41650,41800,40200,40900,27574,402916.0,9851241.0
2009-03-31,40800,41950,40550,41950,20580,413260.0,9851241.0
2009-04-01,41300,42250,41100,42250,24461,416215.0,9851241.0
2009-04-02,41750,42450,41600,42300,25112,416707.0,9851241.0
2009-04-03,41800,42200,41300,41700,41092,410797.0,9851241.0
2009-04-06,41300,41750,41150,41250,19856,406364.0,9851241.0
2009-04-07,41500,41650,40950,41200,22316,405871.0,9851241.0
2009-04-08,41200,41500,40450,40550,13565,399468.0,9851241.0
2009-04-09,40650,41650,40600,41650,29085,410304.0,9851241.0
2009-04-10,41600,41800,40700,41500,31455,408827.0,9851241.0
2009-04-13,41650,41750,41000,41750,25220,411289.0,9851241.0
2009-04-14,41550,41850,41050,41100,23202,404886.0,9851241.0
2009-04-15,40650,40650,39500,39900,48800,393065.0,9851241.0
2009-04-16,39950,40450,39200,39300,30304,387154.0,9851241.0
2009-04-17,39050,39500,37800,38650,57809,380750.0,9851241.0
2009-04-20,38800,38800,37450,38450,68101,378780.0,9851241.0
2009-04-21,38000,38650,37600,38150,37422,375825.0,9851241.0
2009-04-22,38400,39700,38300,39500,46640,389124.0,9851241.0
2009-04-23,40200,40500,39550,40450,37291,398483.0,9851241.0
2009-04-24,40000,40100,39550,40000,22702,394050.0,9851241.0
2009-04-27,40000,40450,38800,39150,34884,385676.0,9851241.0
2009-04-28,39200,39650,38950,38950,25662,383706.0,9851241.0
2009-04-29,38650,39800,38600,39650,20150,390602.0,9851241.0
2009-04-30,39550,42350,39500,40300,104866,397005.0,9851241.0
2009-05-04,41300,43300,41100,43300,76535,426559.0,9851241.0
2009-05-06,43500,43900,42500,43100,92648,424588.0,9851241.0
2009-05-07,43150,44250,43150,43200,90689,425574.0,9851241.0
2009-05-08,44300,45000,44000,44500,58677,438380.0,9851241.0
2009-05-11,44900,44950,43800,44950,66381,442813.0,9851241.0
2009-05-12,44100,44700,44000,44650,37522,439858.0,9851241.0
2009-05-13,44050,44950,44050,44850,47153,441828.0,9851241.0
2009-05-14,44800,47750,44600,45700,102083,450202.0,9851241.0
2009-05-15,45850,48600,44900,47700,72621,469904.0,9851241.0
2009-05-18,47200,47500,45700,45850,33711,451679.0,9851241.0
2009-05-19,46100,46400,44950,45300,45393,446261.0,9851241.0
2009-05-20,45950,46000,45000,45300,48830,446261.0,9851241.0
2009-05-21,45750,45750,45000,45600,27808,449217.0,9851241.0
2009-05-22,46000,48450,45900,46300,59377,456112.0,9851241.0
2009-05-25,46200,47450,44000,47000,61064,463008.0,9851241.0
2009-05-26,47000,47000,44100,45000,45469,443306.0,9851241.0
2009-05-27,45500,45600,44150,44850,41510,441828.0,9851241.0
2009-05-28,44650,45300,44300,45000,31322,443306.0,9851241.0
2009-05-29,45750,45750,44100,44900,29050,442321.0,9851241.0
2009-06-01,44500,45000,43350,44850,52456,441828.0,9851241.0
2009-06-02,45300,45300,44150,44850,36677,441828.0,9851241.0
2009-06-03,44850,44850,43950,44350,25182,436903.0,9851241.0
2009-06-04,44500,44500,42650,42650,28216,420155.0,9851241.0
2009-06-05,42800,43600,42500,42700,36248,420648.0,9851241.0
2009-06-08,42900,43700,42800,43600,20369,429514.0,9851241.0
2009-06-09,43800,44450,42500,43700,32623,430499.0,9851241.0
2009-06-10,43350,44300,43350,43350,31580,427051.0,9851241.0
2009-06-11,44000,44500,43150,43400,56311,427544.0,9851241.0
2009-06-12,43600,44500,43600,44200,23730,435425.0,9851241.0
2009-06-15,44050,44100,42800,42900,31104,422618.0,9851241.0
2009-06-16,42700,43100,42000,42550,29769,419170.0,9851241.0
2009-06-17,42300,43000,42050,42750,18920,421141.0,9851241.0
2009-06-18,42750,42950,42150,42200,16900,415722.0,9851241.0
2009-06-19,42700,42800,41950,41950,17192,413260.0,9851241.0
2009-06-22,41550,42250,41150,42050,28563,414245.0,9851241.0
2009-06-23,41400,41950,40500,40500,25447,398975.0,9851241.0
2009-06-24,40700,41500,40650,40650,24481,400453.0,9851241.0
2009-06-25,41100,42600,41000,42400,51932,417693.0,9851241.0
2009-06-26,42700,44150,42450,43900,29328,432469.0,9851241.0
2009-06-29,44000,44250,43000,43000,29000,423603.0,9851241.0
2009-06-30,43650,44450,43500,44000,39781,433455.0,9851241.0
2009-07-01,44000,44900,43800,44200,28138,435425.0,9851241.0
2009-07-02,44950,44950,43050,43300,41425,426559.0,9851241.0
2009-07-03,43050,43050,42100,42650,30861,420155.0,9851241.0
2009-07-06,42600,44000,42300,43950,25564,432962.0,9851241.0
2009-07-07,43950,44200,42850,44200,27090,435425.0,9851241.0
2009-07-08,43800,44100,42850,43050,18898,424096.0,9851241.0
2009-07-09,43050,43850,42800,43050,25492,424096.0,9851241.0
2009-07-10,43600,43600,42500,43050,15217,424096.0,9851241.0
2009-07-13,43300,43300,41100,41500,25717,408827.0,9851241.0
2009-07-14,41850,42000,40800,40800,18359,401931.0,9851241.0
2009-07-15,41250,42000,41050,41050,24239,404393.0,9851241.0
2009-07-16,41500,41900,41500,41500,18546,408827.0,9851241.0
2009-07-17,42000,42250,41900,42250,11036,416215.0,9851241.0
2009-07-20,42300,43500,42300,42800,21631,421633.0,9851241.0
2009-07-21,43000,44000,42150,43900,34474,432469.0,9851241.0
2009-07-22,43500,44000,43150,43600,11651,429514.0,9851241.0
2009-07-23,43550,44150,43450,44000,21128,433455.0,9851241.0
2009-07-24,43500,44250,43500,44000,17146,433455.0,9851241.0
2009-07-27,44200,44700,44000,44200,36852,435425.0,9851241.0
2009-07-28,44200,44200,43550,43900,20775,432469.0,9851241.0
2009-07-29,43600,44000,43350,44000,15840,433455.0,9851241.0
2009-07-30,43350,43950,42650,43150,17990,425081.0,9851241.0
2009-07-31,43300,43850,42900,43800,14710,431484.0,9851241.0
2009-08-03,43800,43800,42400,43050,38348,424096.0,9851241.0
2009-08-04,43050,43400,42400,42450,28877,418185.0,9851241.0
2009-08-05,42150,43800,42150,43000,32588,423603.0,9851241.0
2009-08-06,43500,43500,43000,43000,16172,423603.0,9851241.0
2009-08-07,43000,43700,42700,43650,18752,430007.0,9851241.0
2009-08-10,43800,44100,43500,43750,27854,430992.0,9851241.0
2009-08-11,43750,44700,43400,44350,36721,436903.0,9851241.0
2009-08-12,44650,44700,43600,44450,28784,437888.0,9851241.0
2009-08-13,44150,44200,42700,42700,49199,420648.0,9851241.0
2009-08-14,42700,43200,42700,42700,21577,420648.0,9851241.0
2009-08-17,43150,43200,41100,41100,31673,404886.0,9851241.0
2009-08-18,41700,42450,41400,42100,19810,414737.0,9851241.0
2009-08-19,42000,42300,41300,41300,23774,406856.0,9851241.0
2009-08-20,41600,42500,41600,42300,17753,416707.0,9851241.0
2009-08-21,41850,42750,41650,42750,21650,421141.0,9851241.0
2009-08-24,42500,43200,42300,42900,18317,422618.0,9851241.0
2009-08-25,42100,42800,42100,42100,11368,414737.0,9851241.0
2009-08-26,42000,42650,42000,42300,10953,416707.0,9851241.0
2009-08-27,42250,42700,42000,42700,17383,420648.0,9851241.0
2009-08-28,42650,43000,42200,42900,12200,422618.0,9851241.0
2009-08-31,43000,43100,42000,42000,9692,413752.0,9851241.0
2009-09-01,42000,43050,42000,43050,21961,424096.0,9851241.0
2009-09-02,43000,43600,42250,43250,19004,426066.0,9851241.0
2009-09-03,42750,43500,42750,42900,7427,422618.0,9851241.0
2009-09-04,42600,43400,42300,43400,14960,427544.0,9851241.0
2009-09-07,43050,43950,42500,43100,10510,424588.0,9851241.0
2009-09-08,43400,43400,42600,42800,14821,421633.0,9851241.0
2009-09-09,42250,42550,42000,42550,15710,419170.0,9851241.0
2009-09-10,42350,43550,42100,43550,38800,429022.0,9851241.0
2009-09-11,42750,43450,42200,42850,24721,422126.0,9851241.0
2009-09-14,42650,42900,42100,42200,22806,415722.0,9851241.0
2009-09-15,42000,42400,41500,41650,34476,410304.0,9851241.0
2009-09-16,41600,42250,41500,41700,36006,410797.0,9851241.0
2009-09-17,41750,42350,41700,42350,43203,417200.0,9851241.0
2009-09-18,41900,42450,41500,42400,22104,417693.0,9851241.0
2009-09-21,42000,43200,41750,43050,22403,424096.0,9851241.0
2009-09-22,42800,43900,42600,42600,22482,419663.0,9851241.0
2009-09-23,42900,42900,42150,42350,13444,417200.0,9851241.0
2009-09-24,42200,42700,41800,42000,11280,413752.0,9851241.0
2009-09-25,41800,42200,41600,41900,9050,412767.0,9851241.0
2009-09-28,41650,41950,41500,41650,18630,410304.0,9851241.0
2009-09-29,41650,42400,41650,42250,18970,416215.0,9851241.0
2009-09-30,41750,42950,41750,42950,21440,423111.0,9851241.0
2009-10-01,42950,43950,42500,43850,28086,431977.0,9851241.0
2009-10-05,43900,44600,43100,44500,49020,438380.0,9851241.0
2009-10-06,44800,44800,43500,44250,20985,435917.0,9851241.0
2009-10-07,43550,44950,43550,44950,37323,442813.0,9851241.0
2009-10-08,44600,45500,44100,45500,38455,448231.0,9851241.0
2009-10-09,45750,45750,44700,44700,15724,440350.0,9851241.0
2009-10-12,44850,45000,44050,44700,11700,440350.0,9851241.0
2009-10-13,44400,44950,43900,44200,18890,435425.0,9851241.0
2009-10-14,44000,45200,44000,44750,20540,440843.0,9851241.0
2009-10-15,44750,45700,44150,44850,69208,441828.0,9851241.0
2009-10-16,44650,45600,44600,45300,19150,446261.0,9851241.0
2009-10-19,45200,46900,44700,46700,28114,460053.0,9851241.0
2009-10-20,46750,47600,46350,47400,17433,466949.0,9851241.0
2009-10-21,47600,47600,45800,46050,21270,453650.0,9851241.0
2009-10-22,45550,45900,44550,44750,15014,440843.0,9851241.0
2009-10-23,45000,45300,44600,45250,8834,445769.0,9851241.0
2009-10-26,45000,46550,44800,45950,9409,452665.0,9851241.0
2009-10-27,45650,45750,44450,44450,25801,437888.0,9851241.0
2009-10-28,44200,46350,44200,45800,22232,451187.0,9851241.0
2009-10-29,45800,46200,44400,44400,40174,437395.0,9851241.0
2009-10-30,44650,45500,44150,44500,16872,438380.0,9851241.0
2009-11-02,44600,45750,43500,44000,13153,433455.0,9851241.0
2009-11-03,43250,43900,43100,43400,16009,427544.0,9851241.0
2009-11-04,43700,43700,43150,43400,15117,427544.0,9851241.0
2009-11-05,43450,44000,42550,44000,16455,433455.0,9851241.0
2009-11-06,43550,45000,43550,44900,6570,442321.0,9851241.0
2009-11-09,44550,46450,44450,45150,19251,444784.0,9851241.0
2009-11-10,45150,45600,45050,45250,12222,445769.0,9851241.0
2009-11-11,45900,46000,45100,46000,7801,453157.0,9851241.0
2009-11-12,45600,46250,45150,45150,12864,444784.0,9851241.0
2009-11-13,45850,46400,45300,45450,9470,447739.0,9851241.0
2009-11-16,45300,46400,45300,46000,15464,453157.0,9851241.0
2009-11-17,46000,46150,45600,45600,6104,449217.0,9851241.0
2009-11-18,46000,47000,45850,46400,22843,457098.0,9851241.0
2009-11-19,46100,46800,46050,46400,12969,457098.0,9851241.0
2009-11-20,46750,47100,46350,46800,7951,461038.0,9851241.0
2009-11-23,46750,47300,46600,47000,11664,463008.0,9851241.0
2009-11-24,47350,47800,46550,47800,11230,470889.0,9851241.0
2009-11-25,47450,48000,47250,47450,7563,467441.0,9851241.0
2009-11-26,47100,47500,46500,46600,7662,459068.0,9851241.0
2009-11-27,46000,47200,45100,46200,22489,455127.0,9851241.0
2009-11-30,46250,48300,45350,48300,21551,475815.0,9851241.0
2009-12-01,47100,49650,47000,48900,18323,481726.0,9851241.0
2009-12-02,49000,49000,48100,48950,14278,482218.0,9851241.0
2009-12-03,48700,49600,48400,49350,8561,486159.0,9851241.0
2009-12-04,48900,49800,48900,49300,12881,485666.0,9851241.0
2009-12-07,48800,49900,48800,49400,6510,486651.0,9851241.0
2009-12-08,49000,49400,48350,48600,11217,478770.0,9851241.0
2009-12-09,49400,49800,48150,48950,17102,482218.0,9851241.0
2009-12-10,49300,50400,48950,50300,48762,495517.0,9851241.0
2009-12-11,50400,53800,50000,52500,67941,517190.0,9851241.0
2009-12-14,53500,59800,52700,54000,77728,531967.0,9851241.0
2009-12-15,54800,54800,52000,52400,43895,516205.0,9851241.0
2009-12-16,52800,54500,51100,51600,37545,508324.0,9851241.0
2009-12-17,51300,52900,51300,52800,15413,520146.0,9851241.0
2009-12-18,53000,53000,50800,51900,16697,511279.0,9851241.0
2009-12-21,51200,51500,50000,50900,16133,501428.0,9851241.0
2009-12-22,50600,51800,50200,50800,13624,500443.0,9851241.0
2009-12-23,51000,52900,50800,52600,13917,518175.0,9851241.0
2009-12-24,51900,53400,51700,52800,17016,520146.0,9851241.0
2009-12-28,52400,53300,50500,51000,31085,502413.0,9851241.0
2009-12-29,50100,51000,49000,51000,15748,502413.0,9851241.0
2009-12-30,50200,51500,50000,51500,21519,507339.0,9851241.0
2010-01-04,51500,51900,50600,50800,7615,500443.0,9851241.0
2010-01-05,50400,50800,48800,48800,23841,480741.0,9851241.0
2010-01-06,48800,49950,48650,49900,24166,491577.0,9851241.0
2010-01-07,49900,49900,49200,49850,11618,491084.0,9851241.0
2010-01-08,49800,49900,48200,48850,109210,481233.0,9851241.0
2010-01-11,48350,48600,47900,48200,26509,474830.0,9851241.0
2010-01-12,48200,48300,47250,47700,24094,469904.0,9851241.0
2010-01-13,47100,47700,47100,47300,9117,465964.0,9851241.0
2010-01-14,47200,47750,47100,47700,19131,469904.0,9851241.0
2010-01-15,47400,48000,47100,48000,12433,472860.0,9851241.0
2010-01-18,47600,47700,47050,47550,5683,468427.0,9851241.0
2010-01-19,47300,47700,46850,47700,16720,469904.0,9851241.0
2010-01-20,47550,48000,47100,47150,12462,464486.0,9851241.0
2010-01-21,47100,47800,47100,47400,10767,466949.0,9851241.0
2010-01-22,47400,48000,46550,47500,24600,467934.0,9851241.0
2010-01-25,47500,47700,47000,47700,8003,469904.0,9851241.0
2010-01-26,47250,47700,45750,46450,19792,457590.0,9851241.0
2010-01-27,46100,47600,46100,47600,26922,468919.0,9851241.0
2010-01-28,47600,47800,46600,47350,28921,466456.0,9851241.0
2010-01-29,47500,47500,46400,46800,10449,461038.0,9851241.0
2010-02-01,46200,47200,46150,46400,8977,457098.0,9851241.0
2010-02-02,46450,46850,46100,46100,9735,454142.0,9851241.0
2010-02-03,46150,46550,46000,46000,7025,453157.0,9851241.0
2010-02-04,46050,46300,45500,45500,12414,448231.0,9851241.0
2010-02-05,45350,46200,45100,45400,8361,447246.0,9851241.0
2010-02-08,45100,46400,45100,45900,8528,452172.0,9851241.0
2010-02-09,46400,46500,45300,45300,8391,446261.0,9851241.0
2010-02-10,45300,45850,44500,44900,15803,442321.0,9851241.0
2010-02-11,44900,46000,44900,45600,10223,449217.0,9851241.0
2010-02-12,45050,45350,44500,45200,19246,445276.0,9851241.0
2010-02-16,45300,46100,45300,46100,14473,454142.0,9851241.0
2010-02-17,46100,46650,46000,46600,17240,459068.0,9851241.0
2010-02-18,46800,46800,46350,46700,5482,460053.0,9851241.0
2010-02-19,46900,47050,46500,46900,7112,462023.0,9851241.0
2010-02-22,47150,48500,47000,48200,17077,474830.0,9851241.0
2010-02-23,48300,49700,47950,48350,12285,476308.0,9851241.0
2010-02-24,48700,48800,48000,48200,13377,474830.0,9851241.0
2010-02-25,47800,48300,46600,46600,11540,459068.0,9851241.0
2010-02-26,46250,47900,46250,47000,8010,463008.0,9851241.0
2010-03-02,46700,47900,46550,47500,14430,467934.0,9851241.0
2010-03-03,47600,48500,47000,47400,16681,466949.0,9851241.0
2010-03-04,47250,47650,46500,46500,10313,458083.0,9851241.0
2010-03-05,46600,47250,46550,47200,12069,464979.0,9851241.0
2010-03-08,47200,48000,47200,48000,10845,472860.0,9851241.0
2010-03-09,48000,48050,47200,47700,5580,469904.0,9851241.0
2010-03-10,47450,49000,47450,48700,16482,479755.0,9851241.0
2010-03-11,49000,49000,47600,47600,27997,468919.0,9851241.0
2010-03-12,47600,48350,47600,48150,10320,474337.0,9851241.0
2010-03-15,48550,48550,47700,47800,7758,470889.0,9851241.0
2010-03-16,47850,48750,47700,48050,12760,473352.0,9851241.0
2010-03-17,48400,48900,48100,48600,16253,478770.0,9851241.0
2010-03-18,48100,48250,47700,47700,12231,469904.0,9851241.0
2010-03-19,47800,48150,47800,48000,9601,472860.0,9851241.0
2010-03-22,47700,48000,47450,47550,14280,468427.0,9851241.0
2010-03-23,47450,47900,47350,47600,11354,468919.0,9851241.0
2010-03-24,48150,48150,47200,47250,10810,465471.0,9851241.0
2010-03-25,47300,47950,47000,47300,14878,465964.0,9851241.0
2010-03-26,47200,47250,46250,46600,16864,459068.0,9851241.0
2010-03-29,46300,47050,46300,47050,19584,463501.0,9851241.0
2010-03-30,46750,47250,46750,47000,15421,463008.0,9851241.0
2010-03-31,46650,47350,46600,47350,21295,466456.0,9851241.0
2010-04-01,47300,47700,47250,47400,19530,466949.0,9851241.0
2010-04-02,47500,47850,47300,47750,11021,470397.0,9851241.0
2010-04-05,47750,48850,47600,48850,14606,481233.0,9851241.0
2010-04-06,48900,50300,48900,49800,23759,490592.0,9851241.0
2010-04-07,49550,51500,49550,49650,36028,489114.0,9851241.0
2010-04-08,49550,50100,49300,49350,20437,486159.0,9851241.0
2010-04-09,49350,49750,48700,49400,20008,486651.0,9851241.0
2010-04-12,49150,51400,49150,51000,12685,502413.0,9851241.0
2010-04-13,50500,51400,50200,50800,11208,500443.0,9851241.0
2010-04-14,51600,51900,51000,51800,11825,510294.0,9851241.0
2010-04-15,51800,52700,51300,51900,14577,511279.0,9851241.0
2010-04-16,52100,52200,50500,50700,17229,499458.0,9851241.0
2010-04-19,50300,50800,49500,50000,13300,492562.0,9851241.0
2010-04-20,50100,50300,49800,49950,14336,492069.0,9851241.0
2010-04-21,50700,50800,50200,50300,7791,495517.0,9851241.0
2010-04-22,50200,51000,50000,50400,11520,496503.0,9851241.0
2010-04-23,50400,50900,50100,50700,7098,499458.0,9851241.0
2010-04-26,50900,52000,50900,51800,9542,510294.0,9851241.0
2010-04-27,51500,51700,50800,51700,7598,509309.0,9851241.0
2010-04-28,51500,51500,49450,49450,18336,487144.0,9851241.0
2010-04-29,49200,49500,48300,48650,23571,479263.0,9851241.0
2010-04-30,48700,49500,48700,49050,19659,483203.0,9851241.0
2010-05-03,48900,50200,48900,49800,20294,490592.0,9851241.0
2010-05-04,49500,50600,49500,50600,12418,498473.0,9851241.0
2010-05-06,49900,50000,49250,49400,13077,486651.0,9851241.0
2010-05-07,48900,48900,47500,47700,25204,469904.0,9851241.0
2010-05-10,48450,48450,47250,47400,14736,466949.0,9851241.0
2010-05-11,47750,49150,47550,48800,15758,480741.0,9851241.0
2010-05-12,48450,50000,48450,49900,14107,491577.0,9851241.0
2010-05-13,50300,50300,49200,50100,11563,493547.0,9851241.0
2010-05-14,50100,50900,48900,50300,19114,495517.0,9851241.0
2010-05-17,49800,50200,49000,49900,16375,491577.0,9851241.0
2010-05-18,49950,51300,49900,51300,22411,505369.0,9851241.0
2010-05-19,51200,51300,50000,51000,19134,502413.0,9851241.0
2010-05-20,51000,51000,49850,49850,13079,491084.0,9851241.0
2010-05-24,49700,50200,49100,50100,7186,493547.0,9851241.0
2010-05-25,50000,50000,47200,48800,31077,480741.0,9851241.0
2010-05-26,48850,49550,48000,49550,22254,488129.0,9851241.0
2010-05-27,48400,49250,48150,48500,23061,477785.0,9851241.0
2010-05-28,48300,48900,47550,48400,29219,476800.0,9851241.0
2010-05-31,48500,49200,48000,48400,11914,476800.0,9851241.0
2010-06-01,48400,49200,48100,49200,14483,484681.0,9851241.0
2010-06-03,49800,49800,48700,49250,12843,485174.0,9851241.0
2010-06-04,49700,49700,49050,49150,13225,484188.0,9851241.0
2010-06-07,48500,49250,48000,48300,14961,475815.0,9851241.0
2010-06-08,48300,49450,48100,49300,9261,485666.0,9851241.0
2010-06-09,49100,50000,48950,49800,12404,490592.0,9851241.0
2010-06-10,50000,50400,49500,49800,21259,490592.0,9851241.0
2010-06-11,50000,50800,50000,50800,20131,500443.0,9851241.0
2010-06-14,51400,51600,51000,51500,24112,507339.0,9851241.0
2010-06-15,51500,51900,51000,51600,23288,508324.0,9851241.0
2010-06-16,51700,52100,51700,52000,20891,512265.0,9851241.0
