텔코웨어(078000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-07,12050,12050,11450,11950,21292,115934.0,9701581.0
2007-08-08,12100,12150,11600,12150,16260,117874.0,9701581.0
2007-08-09,12300,12300,11700,11950,11800,115934.0,9701581.0
2007-08-10,11750,11950,11600,11700,8250,113522.0,9702706.0
2007-08-13,11950,12200,11400,11700,35822,113522.0,9702706.0
2007-08-14,11700,11800,11200,11500,7340,111581.0,9702706.0
2007-08-16,11000,11150,10350,10800,23760,104789.0,9702706.0
2007-08-17,10700,10850,10300,10500,30704,101878.0,9702706.0
2007-08-20,10550,11000,10550,11000,20110,106730.0,9702706.0
2007-08-21,10900,11100,10600,10700,66010,103819.0,9702706.0
2007-08-22,10700,11000,10600,11000,26650,106730.0,9702706.0
2007-08-23,11150,11200,10800,10900,68490,105759.0,9702706.0
2007-08-24,10900,11050,10650,10850,18115,105274.0,9702706.0
2007-08-27,11100,11150,10650,10750,31313,104304.0,9702706.0
2007-08-28,10750,11100,10700,11050,31740,107215.0,9702706.0
2007-08-29,10700,11050,10650,10800,22340,104789.0,9702706.0
2007-08-30,11000,11300,10750,10900,74669,105759.0,9702706.0
2007-08-31,11000,11150,10900,11050,16510,107215.0,9702706.0
2007-09-03,11100,11200,10900,11150,11330,108185.0,9702706.0
2007-09-04,11200,11200,10750,10750,23545,104304.0,9702706.0
2007-09-05,10850,10950,10500,10750,77500,104304.0,9702706.0
2007-09-06,10650,10800,10600,10700,12280,103819.0,9702706.0
2007-09-07,10700,10850,10450,10550,63090,102364.0,9702706.0
2007-09-10,10150,10300,10150,10150,33890,98482.0,9702706.0
2007-09-11,10050,10400,10050,10400,28790,100908.0,9702706.0
2007-09-12,10350,10500,10050,10050,25006,97512.0,9702706.0
2007-09-13,10100,10250,10050,10250,12650,99453.0,9702706.0
2007-09-14,10350,10350,10000,10300,20820,99938.0,9702706.0
2007-09-17,10150,10850,10100,10300,50144,99938.0,9702706.0
2007-09-18,10250,10300,9850,10000,106380,97027.0,9702706.0
2007-09-19,10050,10250,9850,9900,86630,96057.0,9702706.0
2007-09-20,9930,9930,9650,9650,68790,93631.0,9702706.0
2007-09-21,9840,9950,9700,9890,41191,95960.0,9702706.0
2007-09-27,9810,9950,9750,9760,32340,94698.0,9702706.0
2007-09-28,9760,9870,9760,9800,10360,95087.0,9702706.0
2007-10-01,9900,10200,9820,9990,18909,96930.0,9702706.0
2007-10-02,10150,10150,9920,10050,27690,97512.0,9702706.0
2007-10-04,10250,10250,9950,9990,15150,96930.0,9702706.0
2007-10-05,10000,10000,9800,9980,21771,96833.0,9702706.0
2007-10-08,10050,10050,9820,9900,21521,96057.0,9702706.0
2007-10-09,9750,9950,9650,9850,31830,95572.0,9702706.0
2007-10-10,9750,9850,9740,9800,15670,95087.0,9702706.0
2007-10-11,9740,9880,9710,9880,28800,95863.0,9702706.0
2007-10-12,9730,10000,9650,9800,37520,95087.0,9702706.0
2007-10-15,9810,9980,9500,9640,30210,93534.0,9702706.0
2007-10-16,9500,9700,9290,9450,56902,91691.0,9702706.0
2007-10-17,9450,9450,8810,8890,127330,86257.0,9702706.0
2007-10-18,8890,9040,8800,8860,65090,85966.0,9702706.0
2007-10-19,9060,9400,9060,9270,87943,89944.0,9702706.0
2007-10-22,8980,9640,8740,9480,93137,91982.0,9702706.0
2007-10-23,9800,9940,9070,9210,149659,89362.0,9702706.0
2007-10-24,9130,9150,8580,8600,105099,83443.0,9702706.0
2007-10-25,8600,8910,8600,8690,53340,84317.0,9702706.0
2007-10-26,8660,8950,8660,8890,46061,86257.0,9702706.0
2007-10-29,8890,8890,8690,8690,56790,84317.0,9702706.0
2007-10-30,9350,9640,8900,9060,145295,87907.0,9702706.0
2007-10-31,9160,9160,8910,9080,35640,88101.0,9702706.0
2007-11-01,9110,9170,8800,8800,72520,85384.0,9702706.0
2007-11-02,8800,9070,8750,8950,34640,86839.0,9702706.0
2007-11-05,8950,8950,8750,8800,56530,85384.0,9702706.0
2007-11-06,8730,8930,8730,8900,43170,86354.0,9702706.0
2007-11-07,8910,8940,8720,8910,42920,86451.0,9702706.0
2007-11-08,8820,8930,8650,8800,51870,85384.0,9702706.0
2007-11-09,8800,9430,8580,8760,41402,84996.0,9702706.0
2007-11-12,8520,8720,8520,8620,29740,83637.0,9702706.0
2007-11-13,8560,8620,8300,8300,72312,80532.0,9702706.0
2007-11-14,8410,8470,8350,8450,23987,81988.0,9702706.0
2007-11-15,8270,8480,8270,8320,25113,80727.0,9702706.0
2007-11-16,8260,8410,8220,8400,40660,81503.0,9702706.0
2007-11-19,8630,8650,8330,8340,25758,80921.0,9702706.0
2007-11-20,8200,8300,8100,8250,49044,80047.0,9702706.0
2007-11-21,8290,8290,8050,8050,19520,78107.0,9702706.0
2007-11-22,8010,8140,7950,8100,25610,78592.0,9702706.0
2007-11-23,8020,8340,7730,8340,46450,80921.0,9702706.0
2007-11-26,8350,8380,8180,8180,31074,79368.0,9702706.0
2007-11-27,8010,8220,7940,8180,38140,79368.0,9702706.0
2007-11-28,8200,8200,7980,8100,29860,78592.0,9702706.0
2007-11-29,8060,8170,8020,8030,58726,77913.0,9702706.0
2007-11-30,8040,8110,8010,8030,62501,77913.0,9702706.0
2007-12-03,8070,8070,8000,8040,28326,78010.0,9702706.0
2007-12-04,8070,8320,8050,8210,26156,79659.0,9702706.0
2007-12-05,8160,8310,8150,8310,20400,80629.0,9702706.0
2007-12-06,8310,8490,8250,8300,47300,80532.0,9702706.0
2007-12-07,8300,8500,8250,8500,80090,82473.0,9702706.0
2007-12-10,8500,8640,8400,8640,29127,83831.0,9702706.0
2007-12-11,8640,8720,8470,8720,19466,84608.0,9702706.0
2007-12-12,8600,8760,8490,8750,14703,84899.0,9702706.0
2007-12-13,8780,8790,8550,8580,32720,83249.0,9702706.0
2007-12-14,8580,8600,8450,8520,32270,82667.0,9702706.0
2007-12-17,8520,8690,8400,8600,44022,83443.0,9702706.0
2007-12-18,8400,8620,8400,8600,29330,83443.0,9702706.0
2007-12-20,8510,9250,8510,9040,188371,87712.0,9702706.0
2007-12-21,9170,9490,8800,8970,189020,87033.0,9702706.0
2007-12-24,9260,9260,8980,9090,19410,88198.0,9702706.0
2007-12-26,9150,9240,9030,9240,39785,89653.0,9702706.0
2007-12-27,9280,9390,9150,9320,22271,90429.0,9702706.0
2007-12-28,9350,9400,9070,9210,17630,89362.0,9702706.0
2008-01-02,9210,9250,9010,9180,30756,89071.0,9702706.0
2008-01-03,9180,9270,9080,9170,25885,88974.0,9702706.0
2008-01-04,9150,9210,9050,9150,21060,88780.0,9702706.0
2008-01-07,9090,9200,9010,9180,43630,89071.0,9702706.0
2008-01-08,9200,9200,9020,9190,43109,89168.0,9702706.0
2008-01-09,9040,9200,8930,9000,80256,87324.0,9702706.0
2008-01-10,8950,9150,8950,9080,7310,88101.0,9702706.0
2008-01-11,9080,9140,8850,8890,46740,86257.0,9702706.0
2008-01-14,8800,9000,8660,8770,42710,85093.0,9702706.0
2008-01-15,8680,8800,8520,8640,40280,83831.0,9702706.0
2008-01-16,8630,8630,8100,8440,42880,81891.0,9702706.0
2008-01-17,8430,9400,8410,8420,47140,81697.0,9702706.0
2008-01-18,8250,8650,8220,8600,34310,83443.0,9702706.0
2008-01-21,8600,8720,8500,8560,18580,83055.0,9702706.0
2008-01-22,8550,8550,8090,8340,54540,80921.0,9702706.0
2008-01-23,8320,8750,8270,8590,14150,83346.0,9702706.0
2008-01-24,8700,8700,8430,8670,41400,84122.0,9702706.0
2008-01-25,8670,8880,8600,8880,13890,86160.0,9702706.0
2008-01-28,8870,9050,8730,8930,47090,86645.0,9702706.0
2008-01-29,8930,8980,8770,8880,37400,86160.0,9702706.0
2008-01-30,8900,8900,8550,8670,57000,84122.0,9702706.0
2008-01-31,8550,8980,8550,8980,36840,87130.0,9702706.0
2008-02-01,8980,8980,8780,8780,30780,85190.0,9702706.0
2008-02-04,8780,8820,8740,8740,34420,84802.0,9702706.0
2008-02-05,8680,8690,8530,8620,49196,83637.0,9702706.0
2008-02-11,8500,8540,8060,8060,102020,78204.0,9702706.0
2008-02-12,8030,8250,8030,8140,45578,78980.0,9702706.0
2008-02-13,8150,8300,8050,8060,41220,78204.0,9702706.0
2008-02-14,8090,8100,7870,7990,85594,77525.0,9702706.0
2008-02-15,7900,7980,7760,7860,33570,76263.0,9702706.0
2008-02-18,7830,8180,7830,7850,111140,76166.0,9702706.0
2008-02-19,7900,8090,7880,8050,23026,78107.0,9702706.0
2008-02-20,8100,8100,7950,7950,34994,77137.0,9702706.0
2008-02-21,7960,8050,7950,7950,21420,77137.0,9702706.0
2008-02-22,7950,8020,7850,7870,30120,76360.0,9702706.0
2008-02-25,8000,8000,7870,7950,9530,77137.0,9702706.0
2008-02-26,7890,7990,7860,7890,9146,76554.0,9702706.0
2008-02-27,7990,7990,7770,7840,38250,76069.0,9702706.0
2008-02-28,7800,7940,7750,7840,39940,76069.0,9702706.0
2008-02-29,7890,7900,7770,7840,18323,76069.0,9702706.0
2008-03-03,7800,7800,7730,7800,14390,75681.0,9702706.0
2008-03-04,7850,7850,7690,7700,32982,74711.0,9702706.0
2008-03-05,7700,7800,7700,7700,31981,74711.0,9702706.0
2008-03-06,7710,7790,7710,7710,12714,74808.0,9702706.0
2008-03-07,7620,7750,7620,7720,9730,74905.0,9702706.0
2008-03-10,7650,7750,7610,7720,16380,74905.0,9702706.0
2008-03-11,7810,7810,7670,7790,7250,75584.0,9702706.0
2008-03-12,7950,7950,7750,7790,7620,75584.0,9702706.0
2008-03-13,7650,7790,7540,7790,27040,75584.0,9702706.0
2008-03-14,7790,7800,7660,7660,5519,74323.0,9702706.0
2008-03-17,7520,7660,7310,7660,30890,74323.0,9702706.0
2008-03-18,7560,7730,7430,7430,8020,72091.0,9702706.0
2008-03-19,7510,7630,7500,7550,3780,73255.0,9702706.0
2008-03-20,7550,7550,7420,7460,4185,72382.0,9702706.0
2008-03-21,7550,7560,7450,7450,6800,72285.0,9702706.0
2008-03-24,7400,7490,7400,7430,5070,72091.0,9702706.0
2008-03-25,7460,7700,7430,7590,7010,73644.0,9702706.0
2008-03-26,7600,7620,7530,7610,5910,73838.0,9702706.0
2008-03-27,7600,7850,7600,7820,17285,75875.0,9702706.0
2008-03-28,7920,7920,7540,7830,18910,75972.0,9702706.0
2008-03-31,7940,7940,7760,7800,4480,75681.0,9702706.0
2008-04-01,7800,7890,7700,7780,12991,75487.0,9702706.0
2008-04-02,7890,7900,7810,7880,4050,76457.0,9702706.0
2008-04-03,7680,7870,7640,7750,15514,75196.0,9702706.0
2008-04-04,7750,7760,7650,7650,15353,74226.0,9702706.0
2008-04-07,7610,7640,7550,7600,25508,73741.0,9702706.0
2008-04-08,7580,7700,7550,7650,18730,74226.0,9702706.0
2008-04-10,7750,7840,7680,7760,32274,75293.0,9702706.0
2008-04-11,7740,8100,7740,7960,42400,77234.0,9702706.0
2008-04-14,7800,8000,7780,7920,12710,76845.0,9702706.0
2008-04-15,7850,7960,7820,7870,10402,76360.0,9702706.0
2008-04-16,7870,8160,7870,8000,39659,77622.0,9702706.0
2008-04-17,8010,8190,8010,8070,9650,78301.0,9702706.0
2008-04-18,8070,8120,7940,8110,7723,78689.0,9702706.0
2008-04-21,8190,8300,8020,8270,27860,80241.0,9702706.0
2008-04-22,8100,8200,8080,8100,7625,78592.0,9702706.0
2008-04-23,8100,8200,8010,8090,8902,78495.0,9702706.0
2008-04-24,8020,8620,8020,8070,111521,78301.0,9702706.0
2008-04-25,8290,8470,8100,8250,21060,80047.0,9702706.0
2008-04-28,8210,8320,7970,8010,36540,77719.0,9702706.0
2008-04-29,7850,8100,7820,7950,58050,77137.0,9702706.0
2008-04-30,8000,8000,7910,7980,21670,77428.0,9702706.0
2008-05-02,7900,8040,7900,8040,10050,78010.0,9702706.0
2008-05-06,8030,8090,8000,8090,17360,78495.0,9702706.0
2008-05-07,8180,8230,8070,8200,27340,79562.0,9702706.0
2008-05-08,8110,8500,8110,8330,25370,80824.0,9702706.0
2008-05-09,8320,8490,8230,8440,14771,81891.0,9702706.0
2008-05-13,8490,8490,8310,8400,17860,81503.0,9702706.0
2008-05-14,8360,8550,8360,8390,12661,81406.0,9702706.0
2008-05-15,8560,8560,8320,8450,14520,81988.0,9702706.0
2008-05-16,8500,8500,8320,8320,11615,80727.0,9702706.0
2008-05-19,8350,8370,8200,8220,13690,79756.0,9702706.0
2008-05-20,8220,8370,8180,8180,11131,79368.0,9702706.0
2008-05-21,8180,8180,8080,8100,12765,78592.0,9702706.0
2008-05-22,8080,8280,8010,8280,4930,80338.0,9702706.0
2008-05-23,8160,8320,8100,8240,3290,79950.0,9702706.0
2008-05-26,8240,8240,7970,8010,6740,77719.0,9702706.0
2008-05-27,8000,8140,7880,7900,9120,76651.0,9702706.0
2008-05-28,8000,8000,7770,7780,9070,75487.0,9702706.0
2008-05-29,7800,7890,7770,7890,22470,76554.0,9702706.0
2008-05-30,7950,8000,7890,7950,8510,77137.0,9702706.0
2008-06-02,7950,8000,7870,7950,9190,77137.0,9702706.0
2008-06-03,7950,7950,7800,7800,6910,75681.0,9702706.0
2008-06-04,7920,8000,7810,7990,8310,77525.0,9702706.0
2008-06-05,8140,8140,7820,8080,5270,78398.0,9702706.0
2008-06-09,7820,8070,7660,7850,5770,76166.0,9702706.0
2008-06-10,7850,7860,7750,7780,6730,75487.0,9702706.0
2008-06-11,7610,7840,7610,7800,8940,75681.0,9702706.0
2008-06-12,7750,7910,7750,7890,10340,76554.0,9702706.0
2008-06-13,7990,7990,7750,7870,10800,76360.0,9702706.0
2008-06-16,7720,7970,7720,7800,94337,75681.0,9702706.0
2008-06-17,7730,8100,7730,7800,12320,75681.0,9702706.0
2008-06-18,7830,7900,7800,7900,10700,76651.0,9702706.0
2008-06-19,8040,8040,7810,7900,12760,76651.0,9702706.0
2008-06-20,7910,7930,7800,7810,3890,75778.0,9702706.0
2008-06-23,7800,7890,7800,7800,23750,75681.0,9702706.0
2008-06-24,7810,7820,7800,7800,15690,75681.0,9702706.0
2008-06-25,7800,7900,7800,7900,18900,76651.0,9702706.0
2008-06-26,8040,8040,7820,7970,2960,77331.0,9702706.0
2008-06-27,7970,7970,7760,7800,7572,75681.0,9702706.0
2008-06-30,7800,7850,7790,7790,33660,75584.0,9702706.0
2008-07-01,7790,7820,7520,7800,21200,75681.0,9702706.0
2008-07-02,7830,7890,7790,7800,68141,75681.0,9702706.0
2008-07-03,7800,7860,7590,7860,38840,76263.0,9702706.0
2008-07-04,7900,7950,7750,7870,10000,76360.0,9702706.0
2008-07-07,7870,8270,7840,8170,29615,79271.0,9702706.0
2008-07-08,8200,8370,7810,7980,56600,77428.0,9702706.0
2008-07-09,8170,8210,8010,8110,25921,78689.0,9702706.0
2008-07-10,8080,8580,8080,8500,82371,82473.0,9702706.0
2008-07-11,8500,8500,8250,8450,42620,81988.0,9702706.0
2008-07-14,8370,8370,8110,8110,22540,78689.0,9702706.0
2008-07-15,8110,8270,8060,8220,29540,79756.0,9702706.0
2008-07-16,8280,8310,7990,8000,15081,77622.0,9702706.0
2008-07-17,8170,8190,8000,8030,28835,77913.0,9702706.0
2008-07-18,8030,8150,7710,7710,33318,74808.0,9702706.0
2008-07-21,7670,7840,7670,7720,15769,74905.0,9702706.0
2008-07-22,7750,7820,7720,7800,7651,75681.0,9702706.0
2008-07-23,7910,7940,7790,7800,24205,75681.0,9702706.0
2008-07-24,7790,7980,7770,7960,17630,77234.0,9702706.0
2008-07-25,7940,7940,7740,7800,10617,75681.0,9702706.0
2008-07-28,7800,7930,7790,7900,14770,76651.0,9702706.0
2008-07-29,7800,7810,7670,7700,7469,74711.0,9702706.0
2008-07-30,7900,7900,7730,7770,6120,75390.0,9702706.0
2008-07-31,7800,8100,7800,8090,21309,78495.0,9702706.0
2008-08-01,8000,8090,6900,7540,30718,73158.0,9702706.0
2008-08-04,7480,7600,7210,7310,15180,70927.0,9702706.0
2008-08-05,7330,7550,7320,7350,5620,71315.0,9702706.0
2008-08-06,7500,7650,7350,7610,9901,73838.0,9702706.0
2008-08-07,7600,7670,7530,7560,6726,73352.0,9702706.0
2008-08-08,7630,7630,7450,7580,4830,73547.0,9702706.0
2008-08-11,7580,7660,7480,7660,2780,74323.0,9702706.0
2008-08-12,7600,7630,7460,7630,1761,74032.0,9702706.0
2008-08-13,7600,7600,7370,7370,4400,71509.0,9702706.0
2008-08-14,7350,7500,7350,7370,4836,71509.0,9702706.0
2008-08-18,7370,7380,7230,7290,5440,70733.0,9702706.0
2008-08-19,7200,7290,7200,7200,4590,69859.0,9702706.0
2008-08-20,7370,7370,7100,7280,1760,70636.0,9702706.0
2008-08-21,7170,7170,6940,7000,28460,67919.0,9702706.0
2008-08-22,7000,7100,6920,7100,5073,68889.0,9702706.0
2008-08-25,6990,7160,6910,7030,3107,68210.0,9702706.0
2008-08-26,7050,7120,6960,7010,8440,68016.0,9702706.0
2008-08-27,6940,7080,6940,7010,4750,68016.0,9702706.0
2008-08-28,6960,7200,6960,6980,4550,67725.0,9702706.0
2008-08-29,7320,7320,7010,7010,1911,68016.0,9702706.0
2008-09-01,7010,7010,6830,6830,19001,66269.0,9702706.0
2008-09-02,6830,6830,6130,6550,19681,63553.0,9702706.0
2008-09-03,6650,6650,6280,6370,10370,61806.0,9702706.0
2008-09-04,6300,6470,6100,6470,14860,62777.0,9702706.0
2008-09-05,6050,6450,6050,6230,7951,60448.0,9702706.0
2008-09-08,6260,6540,6260,6400,8937,62097.0,9702706.0
2008-09-09,6400,6490,6280,6480,5200,62874.0,9702706.0
2008-09-10,6250,6600,6250,6550,4429,63553.0,9702706.0
2008-09-11,6550,6680,6550,6550,3306,63553.0,9702706.0
2008-09-12,6550,6730,6550,6720,3871,65202.0,9702706.0
2008-09-16,6180,6490,6180,6490,18641,62971.0,9702706.0
2008-09-17,6410,6800,6410,6660,2730,64620.0,9702706.0
2008-09-18,6570,6690,6450,6690,7090,64911.0,9702706.0
2008-09-19,6670,7190,6640,6970,3360,67628.0,9702706.0
2008-09-22,7000,7250,6930,7040,2190,68307.0,9702706.0
2008-09-23,7190,7200,7000,7040,1990,68307.0,9702706.0
2008-09-24,7100,7100,6900,7040,500,68307.0,9702706.0
2008-09-25,7130,7130,7030,7030,130,68210.0,9702706.0
2008-09-26,6930,7040,6900,6990,2510,67822.0,9702706.0
2008-09-29,6990,7000,6900,7000,2330,67919.0,9702706.0
2008-09-30,6460,6900,6460,6900,12390,66949.0,9702706.0
2008-10-01,7050,7050,6980,6980,230,67725.0,9702706.0
2008-10-02,6990,6990,6860,6980,1180,67725.0,9702706.0
2008-10-06,6800,6800,6710,6800,21250,65978.0,9702706.0
2008-10-07,6560,6750,6330,6740,9860,65396.0,9702706.0
2008-10-08,6360,6710,6360,6600,23150,64038.0,9702706.0
2008-10-09,7000,7000,6530,6600,10690,64038.0,9702706.0
2008-10-10,6500,6500,6050,6250,17538,60642.0,9702706.0
2008-10-13,6140,6990,6140,6300,6660,61127.0,9702706.0
2008-10-14,6370,6620,6370,6450,8955,62582.0,9702706.0
2008-10-15,6360,6530,6360,6530,1674,63359.0,9702706.0
2008-10-16,6250,6400,6200,6200,360,60157.0,9702706.0
2008-10-17,6430,6430,6120,6190,7060,60060.0,9702706.0
2008-10-20,5910,6150,5910,6150,1340,59672.0,9702706.0
2008-10-21,6240,6240,6000,6180,5740,59963.0,9702706.0
2008-10-22,6030,6200,5820,6000,2281,58216.0,9702706.0
2008-10-23,5710,5710,5350,5400,7180,52395.0,9702706.0
2008-10-24,5210,5210,4590,4590,7442,44535.0,9702706.0
2008-10-27,3920,4600,3905,4000,77279,38811.0,9702706.0
2008-10-28,3430,4300,3430,4245,43850,41188.0,9702706.0
2008-10-29,4390,4700,3800,4500,51820,43662.0,9702706.0
2008-10-30,4510,5000,4405,4930,50430,47834.0,9702706.0
2008-10-31,4980,5090,4650,5080,24490,49290.0,9702706.0
2008-11-03,5200,5400,5010,5400,26121,52395.0,9702706.0
2008-11-04,5870,6150,5700,5920,35830,57440.0,9702706.0
2008-11-05,6220,6220,5900,6040,39190,58604.0,9702706.0
2008-11-06,6010,6010,5390,5390,32880,52298.0,9702706.0
2008-11-07,5000,5500,5000,5300,53390,51424.0,9702706.0
2008-11-10,5230,5500,5230,5460,12380,52977.0,9702706.0
2008-11-11,5600,5950,5470,5830,22170,56567.0,9702706.0
2008-11-12,5830,5830,5500,5620,13481,54529.0,9702706.0
2008-11-13,5500,5590,5150,5550,5260,53850.0,9702706.0
2008-11-14,5680,5750,5520,5650,29885,54820.0,9702706.0
2008-11-17,5630,5860,5590,5600,6800,54335.0,9702706.0
2008-11-18,5410,5630,5410,5520,13330,53559.0,9702706.0
2008-11-19,5690,5690,5110,5530,13790,53656.0,9702706.0
2008-11-20,5210,5530,5110,5150,7066,49969.0,9702706.0
2008-11-21,4810,5410,4800,5410,13110,52492.0,9702706.0
2008-11-24,5590,5590,5410,5500,5770,53365.0,9702706.0
2008-11-25,5650,5650,5400,5490,17550,53268.0,9702706.0
2008-11-26,5600,5650,5550,5580,16070,54141.0,9702706.0
2008-11-27,5800,5800,5540,5590,5260,54238.0,9702706.0
2008-11-28,5410,5720,5410,5560,3240,53947.0,9702706.0
2008-12-01,5550,5800,5510,5700,15160,55305.0,9702706.0
2008-12-02,5590,5610,5490,5610,2800,54432.0,9702706.0
2008-12-03,5620,5920,5610,5920,19676,57440.0,9702706.0
2008-12-04,6000,6010,5770,5830,4025,56567.0,9702706.0
2008-12-05,5830,5970,5830,5930,1421,57537.0,9702706.0
2008-12-08,6130,6130,6000,6010,14860,58313.0,9702706.0
2008-12-09,6020,6180,6010,6060,9230,58798.0,9702706.0
2008-12-10,6050,6100,6000,6100,9640,59187.0,9702706.0
2008-12-11,6020,6110,6020,6100,12480,59187.0,9702706.0
2008-12-12,6000,6200,5950,6070,5710,58895.0,9702706.0
2008-12-15,6300,6400,6100,6390,12930,62000.0,9702706.0
2008-12-16,6390,6390,6110,6210,6562,60254.0,9702706.0
2008-12-17,6390,6390,6200,6220,16122,60351.0,9702706.0
2008-12-18,6290,6350,6230,6300,5932,61127.0,9702706.0
2008-12-19,6350,6350,6140,6140,17010,59575.0,9702706.0
2008-12-22,6310,6310,6110,6280,5851,60933.0,9702706.0
2008-12-23,6050,6200,6050,6090,5343,59089.0,9702706.0
2008-12-24,6130,6180,6070,6120,6116,59381.0,9702706.0
2008-12-26,6200,6250,6120,6250,2760,60642.0,9702706.0
2008-12-29,6150,6150,5810,6080,3533,58992.0,9702706.0
2008-12-30,6080,6080,5960,5980,11240,58022.0,9702706.0
2009-01-02,6100,6100,5860,6030,2680,58507.0,9702706.0
2009-01-05,6100,6190,6050,6070,6070,58895.0,9702706.0
2009-01-06,6190,6190,6060,6090,5170,59089.0,9702706.0
2009-01-07,6130,6190,5980,5990,13305,58119.0,9702706.0
2009-01-08,5810,6100,5810,6070,19520,58895.0,9702706.0
2009-01-09,6070,6070,5940,5980,2730,58022.0,9702706.0
2009-01-12,6030,6090,5930,5950,5650,57731.0,9702706.0
2009-01-13,5810,6000,5810,5980,4730,58022.0,9702706.0
2009-01-14,6090,6110,5900,5970,7400,57925.0,9702706.0
2009-01-15,5900,6000,5650,5890,966219,57149.0,9702706.0
2009-01-16,5900,6180,5850,5990,53000,58119.0,9702706.0
2009-01-19,5990,6040,5990,6000,26710,58216.0,9702706.0
2009-01-20,5830,6000,5830,5900,15500,57246.0,9702706.0
2009-01-21,5720,5900,5700,5890,16070,57149.0,9702706.0
2009-01-22,5900,6100,5900,6000,45030,58216.0,9702706.0
2009-01-23,5900,6200,5900,6170,17320,59866.0,9702706.0
2009-01-28,6270,6270,6150,6150,38660,59672.0,9702706.0
2009-01-29,6110,6290,6100,6160,18170,59769.0,9702706.0
2009-01-30,6000,6260,6000,6260,26820,60739.0,9702706.0
2009-02-02,6150,6320,6130,6170,19290,59866.0,9702706.0
2009-02-03,6260,6260,6020,6130,47551,59478.0,9702706.0
2009-02-04,6130,6150,6100,6110,38580,59284.0,9702706.0
2009-02-05,6160,6250,6100,6100,26097,59187.0,9702706.0
2009-02-06,6200,6230,6060,6090,63920,59089.0,9702706.0
2009-02-09,6240,6240,6080,6080,33959,58992.0,9702706.0
2009-02-10,6070,6090,6000,6080,45371,58992.0,9702706.0
2009-02-11,6010,6080,5930,5930,31631,57537.0,9702706.0
2009-02-12,5930,6030,5920,5960,30170,57828.0,9702706.0
2009-02-13,5950,6110,5920,6000,53950,58216.0,9702706.0
2009-02-16,6000,6340,6000,6300,85343,61127.0,9702706.0
2009-02-17,6210,6690,6210,6300,61850,61127.0,9702706.0
2009-02-18,6300,6310,6120,6190,19040,60060.0,9702706.0
2009-02-19,6260,6330,6200,6250,27938,60642.0,9702706.0
2009-02-20,6460,7180,6360,6430,192949,62388.0,9702706.0
2009-02-23,6610,7090,6600,6650,90403,64523.0,9702706.0
2009-02-24,6520,6600,6210,6220,57060,60351.0,9702706.0
2009-02-25,6480,6480,6270,6360,34444,61709.0,9702706.0
2009-02-26,6490,6590,6370,6390,22710,62000.0,9702706.0
2009-02-27,6340,6590,6340,6380,29870,61903.0,9702706.0
2009-03-02,6020,6250,6000,6100,42780,59187.0,9702706.0
2009-03-03,5860,6050,5850,6020,40338,58410.0,9702706.0
2009-03-04,6020,6240,5990,6180,25171,59963.0,9702706.0
2009-03-05,6200,6530,6120,6250,45942,60642.0,9702706.0
2009-03-06,6320,6320,6080,6200,19730,60157.0,9702706.0
2009-03-09,6380,6380,6220,6300,13329,61127.0,9702706.0
2009-03-10,6260,6420,6200,6330,35180,61418.0,9702706.0
2009-03-11,6450,6630,6260,6600,49237,64038.0,9702706.0
2009-03-12,6700,6750,6500,6560,75699,63650.0,9702706.0
2009-03-13,6680,6680,6420,6590,23420,63941.0,9702706.0
2009-03-16,6530,6670,6520,6580,20681,63844.0,9702706.0
2009-03-17,6580,6640,6520,6580,29063,63844.0,9702706.0
2009-03-18,6590,6930,6590,6880,62970,66755.0,9702706.0
2009-03-19,6950,6950,6710,6710,28652,65105.0,9702706.0
2009-03-20,6710,6830,6600,6730,33481,65299.0,9702706.0
2009-03-23,6620,6770,6620,6740,18230,65396.0,9702706.0
2009-03-24,6720,6820,6720,6780,25290,65784.0,9702706.0
2009-03-25,6740,6870,6620,6700,40281,65008.0,9702706.0
2009-03-26,6760,6930,6600,6900,74387,66949.0,9702706.0
2009-03-27,6900,6940,6790,6800,27810,65978.0,9702706.0
2009-03-30,6710,6790,6610,6610,24920,64135.0,9702706.0
2009-03-31,6610,6760,6500,6690,54961,64911.0,9702706.0
2009-04-01,6750,6880,6650,6870,30562,66658.0,9702706.0
2009-04-02,6910,7300,6860,7300,65245,70830.0,9702706.0
2009-04-03,7390,7600,7240,7420,36791,71994.0,9702706.0
2009-04-06,7330,7550,7330,7440,47792,72188.0,9702706.0
2009-04-07,7590,7590,7340,7480,18090,72576.0,9702706.0
2009-04-08,7510,7570,7270,7350,27070,71315.0,9702706.0
2009-04-09,7580,7580,7400,7500,33490,72770.0,9702706.0
2009-04-10,7600,7700,7310,7380,32030,71606.0,9702706.0
2009-04-13,7390,7490,7290,7400,32684,71800.0,9702706.0
2009-04-14,7450,7500,7360,7470,24030,72479.0,9702706.0
2009-04-15,7450,7850,7380,7690,57841,74614.0,9702706.0
2009-04-16,7900,8150,7650,7740,63892,75099.0,9702706.0
2009-04-17,7750,7760,7190,7500,51481,72770.0,9702706.0
2009-04-20,7280,7550,7280,7500,11300,72770.0,9702706.0
2009-04-21,7320,7480,7160,7450,23441,72285.0,9702706.0
2009-04-22,7450,7500,7340,7390,22530,71703.0,9702706.0
2009-04-23,7500,7540,7350,7520,33244,72964.0,9702706.0
