대림씨엔에스(004440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-14,13450,13600,13350,13550,15824,172518.0,12731947.0
2017-12-15,13650,13650,13200,13500,24949,171881.0,12731947.0
2017-12-18,13500,13500,13150,13150,10964,167425.0,12731947.0
2017-12-19,13200,13300,13000,13250,14208,168698.0,12731947.0
2017-12-20,13300,13350,13000,13050,10645,166152.0,12731947.0
2017-12-21,13150,13150,12800,12800,11552,162969.0,12731947.0
2017-12-22,13000,13200,12750,12950,24059,164879.0,12731947.0
2017-12-26,12950,13250,12850,13000,17381,165515.0,12731947.0
2017-12-27,12900,12900,12550,12700,20088,161696.0,12731947.0
2017-12-28,12850,12850,12550,12700,7107,161696.0,12731947.0
2018-01-02,12650,12750,12450,12500,38811,159149.0,12731947.0
2018-01-03,12600,12600,12350,12400,70365,157876.0,12731947.0
2018-01-04,12500,12550,12250,12350,199141,157240.0,12731947.0
2018-01-05,12350,12400,12250,12350,47302,157240.0,12731947.0
2018-01-08,12350,12500,12300,12400,21913,157876.0,12731947.0
2018-01-09,12400,12450,12200,12250,41524,155966.0,12731947.0
2018-01-10,12300,12400,12150,12400,44992,157876.0,12731947.0
2018-01-11,12350,12400,12250,12350,13170,157240.0,12731947.0
2018-01-12,12300,12350,11950,12150,60985,154693.0,12731947.0
2018-01-15,12050,12050,11650,11700,68570,148964.0,12731947.0
2018-01-16,11350,11400,10900,11150,219530,141961.0,12731947.0
2018-01-17,11200,11250,11050,11200,67637,142598.0,12731947.0
2018-01-18,11250,11300,10950,11150,79662,141961.0,12731947.0
2018-01-19,11150,11400,11100,11400,61735,145144.0,12731947.0
2018-01-22,11300,11400,11200,11400,54746,145144.0,12731947.0
2018-01-23,11400,11550,11250,11500,46294,146417.0,12731947.0
2018-01-24,11550,11550,11350,11500,60187,146417.0,12731947.0
2018-01-25,11500,11650,11450,11650,52987,148327.0,12731947.0
2018-01-26,11650,11650,11550,11600,21638,147691.0,12731947.0
2018-01-29,11600,12000,11600,12000,61196,152783.0,12731947.0
2018-01-30,11950,12100,11850,12000,52623,152783.0,12731947.0
2018-01-31,11900,12200,11850,12150,43758,154693.0,12731947.0
2018-02-01,12200,12200,12000,12150,32768,154693.0,12731947.0
2018-02-02,12200,12200,11850,12000,43646,152783.0,12731947.0
2018-02-05,11900,11900,11600,11750,35242,149600.0,12731947.0
2018-02-06,11550,11550,11000,11350,40868,144508.0,12731947.0
2018-02-07,11450,11750,11350,11450,23138,145781.0,12731947.0
2018-02-08,11450,11550,11100,11350,42901,144508.0,12731947.0
2018-02-09,11150,11450,11100,11250,13160,143234.0,12731947.0
2018-02-12,11400,11450,11200,11300,19167,143871.0,12731947.0
2018-02-13,11400,11450,11100,11350,24217,144508.0,12731947.0
2018-02-14,11350,11350,11150,11350,13802,144508.0,12731947.0
2018-02-19,11400,11550,11200,11500,27909,146417.0,12731947.0
2018-02-20,11500,11500,11350,11400,10325,145144.0,12731947.0
2018-02-21,11500,11600,11300,11500,44791,146417.0,12731947.0
2018-02-22,11450,11550,11150,11200,49696,142598.0,12731947.0
2018-02-23,11250,11300,11100,11200,20610,142598.0,12731947.0
2018-02-26,11300,11300,11150,11150,15591,141961.0,12731947.0
2018-02-27,11250,11250,11000,11150,25610,141961.0,12731947.0
2018-02-28,11150,11250,11000,11200,23677,142598.0,12731947.0
2018-03-02,11050,11150,10900,11000,30042,140051.0,12731947.0
2018-03-05,11100,11100,10700,10800,28432,137505.0,12731947.0
2018-03-06,10900,10950,10650,10700,20797,136232.0,12731947.0
2018-03-07,10800,10800,10450,10500,23462,133685.0,12731947.0
2018-03-08,10600,10600,10250,10400,35401,132412.0,12731947.0
2018-03-09,10450,10650,10400,10550,37179,134322.0,12731947.0
2018-03-12,10650,10700,10550,10650,32394,135595.0,12731947.0
2018-03-13,10650,10700,10450,10600,28616,134959.0,12731947.0
2018-03-14,10500,10600,10350,10450,32729,133049.0,12731947.0
2018-03-15,10450,10450,10250,10300,34458,131139.0,12731947.0
2018-03-16,10350,10400,10250,10400,14088,132412.0,12731947.0
2018-03-19,10400,10750,10350,10650,29151,135595.0,12731947.0
2018-03-20,10600,10850,10550,10750,20792,136868.0,12731947.0
2018-03-21,10650,10850,10450,10450,27379,133049.0,12731947.0
2018-03-22,10450,10550,10300,10400,23666,132412.0,12731947.0
2018-03-23,10200,10300,9960,9980,53944,127065.0,12731947.0
2018-03-26,9980,10050,9810,9880,70242,125792.0,12731947.0
2018-03-27,10000,10300,9860,10200,32991,129866.0,12731947.0
2018-03-28,10100,10200,9980,10000,19866,127319.0,12731947.0
2018-03-29,10200,10250,10000,10200,15264,129866.0,12731947.0
2018-03-30,10250,10500,10200,10500,17889,133685.0,12731947.0
2018-04-02,10550,10550,10300,10300,12050,131139.0,12731947.0
2018-04-03,10300,10400,10150,10350,9028,131776.0,12731947.0
2018-04-04,10350,10500,10250,10300,10053,131139.0,12731947.0
2018-04-05,10350,10400,10250,10300,11208,131139.0,12731947.0
2018-04-06,10300,10450,10300,10400,12136,132412.0,12731947.0
2018-04-09,10450,11000,10400,10500,49705,133685.0,12731947.0
2018-04-10,10500,10550,10250,10300,20636,131139.0,12731947.0
2018-04-11,10400,10550,10300,10550,19706,134322.0,12731947.0
2018-04-12,10450,10700,10250,10400,26128,132412.0,12731947.0
2018-04-13,10450,10550,10300,10350,19444,131776.0,12731947.0
2018-04-16,10400,10650,10350,10600,27567,134959.0,12731947.0
2018-04-17,10650,10650,10400,10450,22353,133049.0,12731947.0
2018-04-18,10550,10550,10350,10400,19803,132412.0,12731947.0
2018-04-19,10450,11900,10450,11650,460635,148327.0,12731947.0
2018-04-20,11650,11700,11250,11500,104518,146417.0,12731947.0
2018-04-23,11850,12300,11250,11550,270705,147054.0,12731947.0
2018-04-24,11500,11900,11300,11650,102593,148327.0,12731947.0
2018-04-25,11600,11800,11250,11300,57398,143871.0,12731947.0
2018-04-26,11350,11700,11300,11550,58966,147054.0,12731947.0
2018-04-27,11500,11700,11300,11650,66089,148327.0,12731947.0
2018-04-30,11850,14900,11750,14300,1187628,182067.0,12731947.0
2018-05-02,14500,15900,13500,14550,998048,185250.0,12731947.0
2018-05-03,14350,15400,13950,15200,439941,193526.0,12731947.0
2018-05-04,14750,15500,14750,15500,161051,197345.0,12731947.0
2018-05-08,15150,15200,15000,15000,123292,190979.0,12731947.0
2018-05-09,14800,14800,14200,14350,140659,182703.0,12731947.0
2018-05-10,15000,16050,14750,15200,440149,193526.0,12731947.0
2018-05-11,15100,15600,14650,15300,170266,194799.0,12731947.0
2018-05-14,15300,16100,15250,15950,300283,203075.0,12731947.0
2018-05-15,16000,16500,15700,16300,318484,207531.0,12731947.0
2018-05-16,15200,16400,15150,15700,285777,199892.0,12731947.0
2018-05-17,15900,16750,15850,16350,288113,208167.0,12731947.0
2018-05-18,16650,16800,16000,16450,135683,209441.0,12731947.0
2018-05-21,16400,16950,16150,16750,110672,213260.0,12731947.0
2018-05-23,16650,16750,15850,16200,139369,206258.0,12731947.0
2018-05-24,16500,16850,15950,16750,131213,213260.0,12731947.0
2018-05-25,14700,15800,13700,15450,331787,196709.0,12731947.0
2018-05-28,16950,18300,16100,18300,713403,232995.0,12731947.0
2018-05-29,18050,18050,16950,16950,280001,215807.0,12731947.0
2018-05-30,16950,17450,16250,16600,186487,211350.0,12731947.0
2018-05-31,16800,17850,16700,17000,239260,216443.0,12731947.0
2018-06-01,17200,17250,15850,16200,184030,206258.0,12731947.0
2018-06-04,16950,16950,15300,15550,148702,197982.0,12731947.0
2018-06-05,15050,15650,14750,15450,95537,196709.0,12731947.0
2018-06-07,15450,15450,14750,14900,92464,189706.0,12731947.0
2018-06-08,15150,15150,14550,14800,62195,188433.0,12731947.0
2018-06-11,15000,15700,14800,15650,63888,199255.0,12731947.0
2018-06-12,15650,15900,14700,15150,118181,192889.0,12731947.0
2018-06-14,14600,15100,14500,14500,63683,184613.0,12731947.0
2018-06-15,14800,14900,14350,14350,29046,182703.0,12731947.0
2018-06-18,14200,14600,13850,14350,75745,182703.0,12731947.0
2018-06-19,14400,14600,13750,13800,38978,175701.0,12731947.0
2018-06-20,13600,14200,13600,14100,27815,179520.0,12731947.0
2018-06-21,14200,14250,13350,13400,31053,170608.0,12731947.0
2018-06-22,13650,13750,12700,13750,114688,175064.0,12731947.0
2018-06-25,13900,14050,13450,13800,40069,175701.0,12731947.0
2018-06-26,13550,13950,13500,13700,25007,174428.0,12731947.0
2018-06-27,13750,13800,12900,12900,53907,164242.0,12731947.0
2018-06-28,13000,13250,12700,12800,32941,162969.0,12731947.0
2018-06-29,13100,13150,12350,12500,57678,159149.0,12731947.0
2018-07-02,12650,12750,11800,12000,54837,152783.0,12731947.0
2018-07-03,12200,12200,11750,12100,25055,154057.0,12731947.0
2018-07-04,12150,12150,11850,11850,19108,150874.0,12731947.0
2018-07-05,11750,11900,11400,11650,35904,148327.0,12731947.0
2018-07-06,11650,12300,11650,12200,25226,155330.0,12731947.0
2018-07-09,12150,12150,11500,11550,45452,147054.0,12731947.0
2018-07-10,11650,11800,11450,11600,32513,147691.0,12731947.0
2018-07-11,11600,11900,11400,11700,26070,148964.0,12731947.0
2018-07-12,11800,12150,11550,11950,24601,152147.0,12731947.0
2018-07-13,11950,12100,11900,12100,18529,154057.0,12731947.0
2018-07-16,12200,12200,11900,12000,15326,152783.0,12731947.0
2018-07-17,12100,12350,11900,12050,25928,153420.0,12731947.0
2018-07-18,12350,12350,11600,11700,27156,148964.0,12731947.0
2018-07-19,11700,11900,11600,11850,23619,150874.0,12731947.0
2018-07-20,11700,14500,11700,12850,504980,163606.0,12731947.0
2018-07-23,12900,12900,12000,12000,62502,152783.0,12731947.0
2018-07-24,12000,12650,11850,12450,73311,158513.0,12731947.0
2018-07-25,12400,12400,12000,12250,26532,155966.0,12731947.0
2018-07-26,12250,12800,12100,12450,28402,158513.0,12731947.0
2018-07-27,12550,12550,12250,12400,16716,157876.0,12731947.0
2018-07-30,12500,12750,12400,12600,28631,160423.0,12731947.0
2018-07-31,12600,12650,12150,12400,18363,157876.0,12731947.0
2018-08-01,12450,12650,12250,12600,18341,160423.0,12731947.0
2018-08-02,12450,12650,12350,12600,9314,160423.0,12731947.0
2018-08-03,12500,12650,12300,12450,19188,158513.0,12731947.0
2018-08-06,12400,12550,12200,12350,24964,157240.0,12731947.0
2018-08-07,12450,12500,12100,12200,12245,155330.0,12731947.0
2018-08-08,12100,12450,12100,12250,7919,155966.0,12731947.0
2018-08-09,12150,12350,12150,12350,8099,157240.0,12731947.0
2018-08-10,12600,12900,12400,12800,23846,162969.0,12731947.0
2018-08-13,12850,13000,12150,12550,24828,159786.0,12731947.0
2018-08-14,12300,12550,11950,12350,24746,157240.0,12731947.0
2018-08-16,12550,12550,12000,12000,30378,152783.0,12731947.0
2018-08-17,12100,12400,11950,12100,18830,154057.0,12731947.0
2018-08-20,11950,12150,11800,11950,20629,152147.0,12731947.0
2018-08-21,11950,12050,11700,11750,18962,149600.0,12731947.0
2018-08-22,11700,12050,11550,12050,17808,153420.0,12731947.0
2018-08-23,11950,12100,11850,12000,11976,152783.0,12731947.0
2018-08-24,12100,12100,11800,11900,19167,151510.0,12731947.0
2018-08-27,11600,11800,11400,11650,33838,148327.0,12731947.0
2018-08-28,11500,12150,11500,11800,24017,150237.0,12731947.0
2018-08-29,11750,11950,11500,11600,19258,147691.0,12731947.0
2018-08-30,11600,11700,11100,11250,59583,143234.0,12731947.0
2018-08-31,11300,11500,11000,11300,18367,143871.0,12731947.0
2018-09-03,11950,14250,11950,11950,695471,152147.0,12731947.0
2018-09-04,12150,12300,11800,12100,95382,154057.0,12731947.0
2018-09-05,12250,12450,11950,12300,89719,156603.0,12731947.0
2018-09-06,12300,12700,12250,12400,72265,157876.0,12731947.0
2018-09-07,12550,12900,12200,12900,74865,164242.0,12731947.0
2018-09-10,13050,13250,12800,13050,60999,166152.0,12731947.0
2018-09-11,13650,13850,13300,13350,131558,169971.0,12731947.0
2018-09-12,13450,13450,12800,13150,48420,167425.0,12731947.0
2018-09-13,13000,13450,12850,13350,28544,169971.0,12731947.0
2018-09-14,13350,13500,13000,13400,34523,170608.0,12731947.0
2018-09-17,13600,13900,12700,13600,57925,173154.0,12731947.0
2018-09-18,13550,13600,13100,13100,31230,166789.0,12731947.0
2018-09-19,13100,13300,12600,12650,46106,161059.0,12731947.0
2018-09-20,12800,13650,12400,12550,67691,159786.0,12731947.0
2018-09-21,12600,12850,12450,12750,42240,162332.0,12731947.0
2018-09-27,12750,13100,12650,12850,31455,163606.0,12731947.0
2018-09-28,12650,12900,12450,12500,22516,159149.0,12731947.0
2018-10-01,12500,12850,12300,12850,24495,163606.0,12731947.0
2018-10-02,12850,13000,12550,12750,10519,162332.0,12731947.0
2018-10-04,12900,12900,12450,12500,13555,159149.0,12731947.0
2018-10-05,12300,12600,12300,12450,10920,158513.0,12731947.0
2018-10-08,12650,12650,12100,12100,11994,154057.0,12731947.0
2018-10-10,12150,12450,11200,11200,44929,142598.0,12731947.0
2018-10-11,10950,11000,10450,10650,29231,135595.0,12731947.0
2018-10-12,10250,10800,10200,10300,49725,131139.0,12731947.0
2018-10-15,10300,10700,10300,10400,14271,132412.0,12731947.0
2018-10-16,10450,10650,10450,10500,7637,133685.0,12731947.0
2018-10-17,10700,11500,10500,10900,31431,138778.0,12731947.0
2018-10-18,10900,11150,10750,10850,9358,138142.0,12731947.0
2018-10-19,10950,10950,10500,10850,20312,138142.0,12731947.0
2018-10-22,10850,10950,10400,10800,14948,137505.0,12731947.0
2018-10-23,10850,10850,10400,10400,19564,132412.0,12731947.0
2018-10-24,10550,10550,10000,10050,37482,127956.0,12731947.0
2018-10-25,9890,10250,9800,10200,24438,129866.0,12731947.0
2018-10-26,10150,10400,9800,9860,14533,125537.0,12731947.0
2018-10-29,10200,10200,9370,9370,28767,119298.0,12731947.0
2018-10-30,9010,9900,9010,9690,37258,123373.0,12731947.0
2018-10-31,9690,10000,9370,9940,16798,126556.0,12731947.0
2018-11-01,10100,10200,9730,9900,39158,126046.0,12731947.0
2018-11-02,10000,10300,10000,10200,32203,129866.0,12731947.0
2018-11-05,10200,10400,10150,10300,9201,131139.0,12731947.0
2018-11-06,10400,10400,10200,10350,9604,131776.0,12731947.0
2018-11-07,10450,10500,9710,10350,20357,131776.0,12731947.0
2018-11-08,10350,10600,10200,10400,14479,132412.0,12731947.0
2018-11-09,10300,10600,10200,10400,7956,132412.0,12731947.0
2018-11-12,10400,10400,10150,10350,1673,131776.0,12731947.0
2018-11-13,10000,10400,9820,10350,37103,131776.0,12731947.0
2018-11-14,10250,10450,10150,10400,5719,132412.0,12731947.0
2018-11-15,10450,10500,10150,10450,5254,133049.0,12731947.0
2018-11-16,10450,10500,10250,10450,3524,133049.0,12731947.0
2018-11-19,10400,10550,10300,10350,12781,131776.0,12731947.0
2018-11-20,10350,10500,10200,10500,4925,133685.0,12731947.0
2018-11-21,10500,10500,10300,10500,3327,133685.0,12731947.0
2018-11-22,10500,10650,10400,10550,7122,134322.0,12731947.0
2018-11-23,10550,11250,10500,10650,35469,135595.0,12731947.0
2018-11-26,10850,10850,10550,10700,5841,136232.0,12731947.0
2018-11-27,10700,10800,10550,10750,3392,136868.0,12731947.0
2018-11-28,10700,10750,10550,10700,5935,136232.0,12731947.0
2018-11-29,10750,11200,10500,10700,8403,136232.0,12731947.0
2018-11-30,10500,10700,10450,10650,5582,135595.0,12731947.0
2018-12-03,10650,10850,10500,10700,22401,136232.0,12731947.0
2018-12-04,10850,10950,10550,10950,15142,139415.0,12731947.0
2018-12-05,10650,10950,10600,10950,9602,139415.0,12731947.0
2018-12-06,10900,11150,10650,10950,9807,139415.0,12731947.0
2018-12-07,11150,11150,10750,11000,5108,140051.0,12731947.0
2018-12-10,10950,11150,10550,10950,15346,139415.0,12731947.0
2018-12-11,10750,10900,10600,10900,7832,138778.0,12731947.0
2018-12-12,10700,11050,10500,10850,14388,138142.0,12731947.0
2018-12-13,10650,11000,10650,10950,10159,139415.0,12731947.0
2018-12-14,11000,11100,10850,11050,16033,140688.0,12731947.0
2018-12-17,11100,11100,10800,11050,8340,140688.0,12731947.0
2018-12-18,10850,11150,10650,10900,10026,138778.0,12731947.0
2018-12-19,11000,11000,10600,10800,12771,137505.0,12731947.0
2018-12-20,10600,10850,10400,10750,15194,136868.0,12731947.0
2018-12-21,10650,10700,10450,10600,5957,134959.0,12731947.0
2018-12-24,10450,10600,10250,10250,6748,130502.0,12731947.0
2018-12-26,10100,10150,9850,9950,18361,126683.0,12731947.0
2018-12-27,10100,10400,9810,10150,13261,129229.0,12731947.0
2018-12-28,10300,10800,10250,10350,6125,131776.0,12731947.0
2019-01-02,10550,10550,10250,10350,4019,131776.0,12731947.0
2019-01-03,10400,10550,10150,10350,15291,131776.0,12731947.0
2019-01-04,10450,10800,10000,10400,9687,132412.0,12731947.0
2019-01-07,10600,10600,10200,10400,11953,132412.0,12731947.0
2019-01-08,10400,10500,10250,10400,6296,132412.0,12731947.0
2019-01-09,10450,10600,10350,10550,9132,134322.0,12731947.0
2019-01-10,10600,10700,10400,10600,6271,134959.0,12731947.0
2019-01-11,10600,10800,10500,10700,9057,136232.0,12731947.0
2019-01-14,10700,10950,10500,10700,13574,136232.0,12731947.0
2019-01-15,10600,10850,10550,10700,17267,136232.0,12731947.0
2019-01-16,10800,11250,10600,11150,27926,141961.0,12731947.0
2019-01-17,11200,11350,10750,10850,25861,138142.0,12731947.0
2019-01-18,10950,10950,10700,10900,16236,138778.0,12731947.0
2019-01-21,10900,11300,10700,11150,29684,141961.0,12731947.0
2019-01-22,11200,11600,11050,11600,35450,147691.0,12731947.0
2019-01-23,11550,11850,11500,11650,30190,148327.0,12731947.0
2019-01-24,11800,11850,11300,11750,43749,149600.0,12731947.0
2019-01-25,11500,11650,11000,11500,28598,146417.0,12731947.0
2019-01-28,11400,11800,11400,11750,34069,149600.0,12731947.0
2019-01-29,11700,11800,11300,11750,29295,149600.0,12731947.0
2019-01-30,11650,12250,11650,12150,45041,154693.0,12731947.0
2019-01-31,12200,12300,11950,12100,19412,154057.0,12731947.0
2019-02-01,12100,12200,11750,12100,17317,154057.0,12731947.0
2019-02-07,12300,12500,11950,12350,24805,157240.0,12731947.0
2019-02-08,12250,12500,12200,12500,24925,159149.0,12731947.0
2019-02-11,12450,12450,12000,12250,34690,155966.0,12731947.0
2019-02-12,12050,12100,11550,11650,62739,148327.0,12731947.0
2019-02-13,11700,11850,11550,11750,18179,149600.0,12731947.0
2019-02-14,11750,11850,11450,11600,38450,147691.0,12731947.0
2019-02-15,11650,11800,11400,11700,37182,148964.0,12731947.0
2019-02-18,11850,12400,11800,12200,59307,155330.0,12731947.0
2019-02-19,12300,12400,11900,12100,35213,154057.0,12731947.0
2019-02-20,12200,12200,11900,12050,41098,153420.0,12731947.0
2019-02-21,12100,12100,11650,11900,28046,151510.0,12731947.0
2019-02-22,11900,12050,11800,12000,11267,152783.0,12731947.0
2019-02-25,12000,12100,11800,11950,20354,152147.0,12731947.0
2019-02-26,11950,12350,11850,11950,34742,152147.0,12731947.0
2019-02-27,12300,12300,12000,12150,20855,154693.0,12731947.0
2019-02-28,12150,12200,11300,11550,30447,147054.0,12731947.0
2019-03-04,11400,11750,11250,11550,31748,147054.0,12731947.0
2019-03-05,11400,11550,11150,11500,19508,146417.0,12731947.0
2019-03-06,11550,11550,11250,11350,18835,144508.0,12731947.0
2019-03-07,11200,11300,10750,10950,57572,139415.0,12731947.0
2019-03-08,10950,10950,10800,10950,12727,139415.0,12731947.0
2019-03-11,11000,11000,10700,10850,11267,138142.0,12731947.0
2019-03-12,10950,10950,10600,10850,15015,138142.0,12731947.0
2019-03-13,10900,11000,10700,11000,10669,140051.0,12731947.0
2019-03-14,11050,11100,10750,10900,17384,138778.0,12731947.0
2019-03-15,11000,11000,10550,10750,26796,136868.0,12731947.0
2019-03-18,10650,11000,10650,10900,10814,138778.0,12731947.0
2019-03-19,10900,10900,10650,10700,12402,136232.0,12731947.0
2019-03-20,10700,10800,10600,10750,13106,136868.0,12731947.0
2019-03-21,10650,10950,10650,10900,15183,138778.0,12731947.0
2019-03-22,10950,11050,10850,11050,16969,140688.0,12731947.0
2019-03-25,11000,11100,10850,11000,13805,140051.0,12731947.0
2019-03-26,10950,11400,10950,11200,18027,142598.0,12731947.0
2019-03-27,11200,11350,10950,11350,16732,144508.0,12731947.0
2019-03-28,11350,11350,11050,11250,14939,143234.0,12731947.0
2019-03-29,11250,11400,11050,11350,17278,144508.0,12731947.0
2019-04-01,11400,11400,11150,11250,13438,143234.0,12731947.0
2019-04-02,11250,11250,11000,11200,20809,142598.0,12731947.0
2019-04-03,11100,11350,11050,11350,11431,144508.0,12731947.0
2019-04-04,11250,11400,11200,11350,11815,144508.0,12731947.0
2019-04-05,11300,11350,11050,11250,24671,143234.0,12731947.0
2019-04-08,11250,11300,10950,11100,34927,141325.0,12731947.0
2019-04-09,11000,11150,10950,11100,10143,141325.0,12731947.0
2019-04-10,11100,11300,11050,11300,9531,143871.0,12731947.0
2019-04-11,11300,11500,11150,11500,16918,146417.0,12731947.0
2019-04-12,11450,11600,11350,11600,15281,147691.0,12731947.0
2019-04-15,11600,11600,11250,11400,18984,145144.0,12731947.0
2019-04-16,11450,11450,11150,11450,14770,145781.0,12731947.0
2019-04-17,11500,11500,11350,11500,5746,146417.0,12731947.0
2019-04-18,11500,11500,11300,11400,13877,145144.0,12731947.0
2019-04-19,11450,11450,11300,11450,12307,145781.0,12731947.0
2019-04-22,11450,11450,11150,11250,14554,143234.0,12731947.0
2019-04-23,11250,11250,11100,11250,8064,143234.0,12731947.0
2019-04-24,11250,11250,11000,11000,15357,140051.0,12731947.0
2019-04-25,11050,11100,10950,11100,9953,141325.0,12731947.0
2019-04-26,11050,11100,10900,11000,3274,140051.0,12731947.0
2019-04-29,11000,11050,10900,11000,5473,140051.0,12731947.0
2019-04-30,10950,11000,10750,11000,11681,140051.0,12731947.0
2019-05-02,11000,11000,10750,10900,7841,138778.0,12731947.0
2019-05-03,10900,10900,10750,10900,7721,138778.0,12731947.0
2019-05-07,10700,10850,10050,10450,24707,133049.0,12731947.0
2019-05-08,10450,10550,10200,10400,17625,132412.0,12731947.0
2019-05-09,10300,10450,10050,10300,15979,131139.0,12731947.0
2019-05-10,10300,10300,9960,10000,27743,127319.0,12731947.0
2019-05-13,10000,10050,9900,10000,8935,127319.0,12731947.0
2019-05-14,9900,10100,9800,10050,5807,127956.0,12731947.0
2019-05-15,9930,10050,9880,9910,19395,126174.0,12731947.0
2019-05-16,9850,9960,9810,9860,9271,125537.0,12731947.0
2019-05-17,9830,10050,9830,10050,7364,127956.0,12731947.0
2019-05-20,10050,10050,9750,9920,8906,126301.0,12731947.0
2019-05-21,9920,9990,9840,9990,11514,127192.0,12731947.0
2019-05-22,9980,9980,9860,9970,7792,126938.0,12731947.0
2019-05-23,9970,9970,9770,9910,12224,126174.0,12731947.0
2019-05-24,9720,9940,9310,9320,42191,118662.0,12731947.0
2019-05-27,9470,9470,9050,9240,38342,117643.0,12731947.0
2019-05-28,9510,9510,9220,9420,4176,119935.0,12731947.0
2019-05-29,9580,9600,9010,9230,19573,117516.0,12731947.0
2019-05-30,9190,9240,9030,9140,14747,116370.0,12731947.0
2019-05-31,9150,9370,9080,9360,6757,119171.0,12731947.0
2019-06-03,9350,9400,9270,9370,2946,119298.0,12731947.0
2019-06-04,9390,9430,9160,9370,14862,119298.0,12731947.0
2019-06-05,9400,9490,9310,9490,10249,120826.0,12731947.0
2019-06-07,9560,9680,9470,9600,4527,122227.0,12731947.0
2019-06-10,9670,9670,9450,9630,14804,122609.0,12731947.0
2019-06-11,9630,9820,9550,9760,10159,124264.0,12731947.0
2019-06-12,9760,10000,9670,9850,16889,125410.0,12731947.0
2019-06-13,9850,9900,9730,9900,6035,126046.0,12731947.0
2019-06-14,9890,9970,9810,9920,3020,126301.0,12731947.0
2019-06-17,9900,9970,9770,9910,2792,126174.0,12731947.0
2019-06-18,9910,9960,9780,9900,2427,126046.0,12731947.0
2019-06-19,9960,9960,9810,9950,5927,126683.0,12731947.0
2019-06-20,9940,10050,9840,9970,3975,126938.0,12731947.0
2019-06-21,9970,10050,9860,9990,9509,127192.0,12731947.0
2019-06-24,9990,10450,9900,9990,14300,127192.0,12731947.0
2019-06-25,9990,10100,9910,9940,1001,126556.0,12731947.0
2019-06-26,9950,10050,9820,9940,4035,126556.0,12731947.0
2019-06-27,9940,9950,9810,9900,4015,126046.0,12731947.0
2019-06-28,10000,10000,9440,9950,4386,126683.0,12731947.0
2019-07-01,10000,10150,9720,10100,30052,128593.0,12731947.0
2019-07-02,10100,10100,9920,10050,4144,127956.0,12731947.0
2019-07-03,9970,10050,9960,10050,20247,127956.0,12731947.0
2019-07-04,10100,10150,9940,10150,20550,129229.0,12731947.0
2019-07-05,10000,10150,9980,10050,2144,127956.0,12731947.0
2019-07-08,10000,10000,9690,9690,5608,123373.0,12731947.0
2019-07-09,9690,9830,9500,9670,6094,123118.0,12731947.0
2019-07-10,9620,9770,9540,9760,3327,124264.0,12731947.0
2019-07-11,9870,9870,9610,9850,4994,125410.0,12731947.0
2019-07-12,9760,9970,9740,9910,2174,126174.0,12731947.0
2019-07-15,9780,9910,9740,9780,1863,124518.0,12731947.0
2019-07-16,9780,9780,9550,9760,2356,124264.0,12731947.0
2019-07-17,9750,9750,9610,9700,2249,123500.0,12731947.0
2019-07-18,9700,9700,9370,9440,10177,120190.0,12731947.0
2019-07-19,9440,9560,9320,9520,1966,121208.0,12731947.0
2019-07-22,9550,9600,9450,9550,1734,121590.0,12731947.0
2019-07-23,9430,9580,9400,9530,1495,121335.0,12731947.0
2019-07-24,9560,9560,9410,9480,545,120699.0,12731947.0
2019-07-25,9500,9500,9060,9400,15386,119680.0,12731947.0
2019-07-26,9390,9430,9110,9350,12668,119044.0,12731947.0
2019-07-29,9400,9400,9000,9150,8040,116497.0,12731947.0
2019-07-30,9020,9290,8890,8910,18822,113442.0,12731947.0
2019-07-31,8900,9120,8680,8800,10063,112041.0,12731947.0
2019-08-01,8730,8960,8280,8290,57703,105548.0,12731947.0
2019-08-02,8290,8290,7900,8000,57654,101856.0,12731947.0
2019-08-05,7830,8130,7300,7300,25168,92943.0,12731947.0
2019-08-06,7050,7440,6900,6950,51424,88487.0,12731947.0
2019-08-07,6820,7240,6820,7000,17684,89124.0,12731947.0
2019-08-08,6950,7400,6950,7200,14447,91670.0,12731947.0
2019-08-09,7300,7310,7110,7250,7841,92307.0,12731947.0
2019-08-12,7160,7300,7160,7300,6533,92943.0,12731947.0
2019-08-13,7200,7280,7050,7200,11367,91670.0,12731947.0
2019-08-14,7300,7300,7150,7270,7437,92561.0,12731947.0
2019-08-16,7110,7310,7110,7270,4871,92561.0,12731947.0
2019-08-19,7270,7600,7220,7600,13329,96763.0,12731947.0
2019-08-20,7630,7670,7440,7600,8629,96763.0,12731947.0
2019-08-21,7600,7600,7480,7510,3491,95617.0,12731947.0
2019-08-22,7510,7510,7260,7360,16342,93707.0,12731947.0
2019-08-23,7360,7360,7230,7300,2541,92943.0,12731947.0
2019-08-26,7130,7290,7110,7110,4962,90524.0,12731947.0
2019-08-27,7130,7220,7100,7160,3834,91161.0,12731947.0
2019-08-28,7190,7230,7190,7200,1754,91670.0,12731947.0
2019-08-29,7220,7220,7110,7180,3450,91415.0,12731947.0
2019-08-30,7220,7470,7180,7340,5102,93452.0,12731947.0
2019-09-02,7280,7400,7230,7390,990,94089.0,12731947.0
2019-09-03,7380,7420,7330,7400,6370,94216.0,12731947.0
2019-09-04,7390,7400,7240,7300,26654,92943.0,12731947.0
