OCI(010060),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-25,17850,18050,17700,17700,83063,328298.0,18547897.0
2004-11-26,17950,18250,17400,17650,130297,327370.0,18547897.0
2004-11-29,17850,18000,17400,17750,85605,329225.0,18547897.0
2004-11-30,17850,17850,17250,17650,74960,327370.0,18547897.0
2004-12-01,17450,17800,17300,17400,64940,322733.0,18547897.0
2004-12-02,17500,17900,17450,17650,129170,327370.0,18547897.0
2004-12-03,17550,17950,17200,17400,188606,322733.0,18547897.0
2004-12-06,17300,17300,16400,16400,164198,304186.0,18547897.0
2004-12-07,16300,16600,16150,16150,65234,299549.0,18547897.0
2004-12-08,15950,16150,15800,15800,126741,293057.0,18547897.0
2004-12-09,15750,15950,15600,15700,95081,291202.0,18547897.0
2004-12-10,15700,15800,15000,15100,61876,280073.0,18547897.0
2004-12-13,15250,15250,14600,15000,80651,278218.0,18547897.0
2004-12-14,15000,15150,14700,14700,47600,272654.0,18547897.0
2004-12-15,14700,15350,14700,15300,49927,283783.0,18547897.0
2004-12-16,15150,15400,15150,15200,36184,281928.0,18547897.0
2004-12-17,15400,15450,15150,15400,34650,285638.0,18547897.0
2004-12-20,15400,16000,15400,15950,61190,295839.0,18547897.0
2004-12-21,16000,16250,15400,15750,163214,292129.0,18547897.0
2004-12-22,15450,15700,14800,15350,64731,284710.0,18547897.0
2004-12-23,15150,15500,15000,15200,37349,281928.0,18547897.0
2004-12-24,15050,15450,15050,15400,19221,285638.0,18547897.0
2004-12-27,15700,15950,15700,15850,56023,293984.0,18547897.0
2004-12-28,15900,16000,15800,15900,34584,294912.0,18547897.0
2004-12-29,15600,15850,15500,15700,29070,291202.0,18547897.0
2004-12-30,15500,15900,15500,15900,38790,294912.0,18547897.0
2005-01-03,16050,16050,15650,15650,11070,290275.0,18547897.0
2005-01-04,15550,15850,15550,15850,40390,293984.0,18547897.0
2005-01-05,15800,15800,15550,15650,22740,290275.0,18547897.0
2005-01-06,15600,16050,15400,15850,60179,293984.0,18547897.0
2005-01-07,15850,15850,15650,15750,37290,292129.0,18547897.0
2005-01-10,15750,15950,15600,15700,36012,291202.0,18547897.0
2005-01-11,15700,16000,15550,15850,38703,293984.0,18547897.0
2005-01-12,15900,16200,15900,16150,43410,299549.0,18547897.0
2005-01-13,16250,16250,15950,16150,22760,299549.0,18547897.0
2005-01-14,16200,16350,15900,16100,29380,298621.0,18547897.0
2005-01-17,16400,16400,16100,16100,25170,298621.0,18547897.0
2005-01-18,16100,16500,16100,16500,58950,306040.0,18547897.0
2005-01-19,16400,16700,16350,16400,23074,304186.0,18547897.0
2005-01-20,16350,16600,16150,16300,16588,302331.0,18547897.0
2005-01-21,16300,16400,16100,16300,13061,302331.0,18547897.0
2005-01-24,16400,16400,16000,16050,22290,297694.0,18547897.0
2005-01-25,16050,16250,16000,16150,18250,299549.0,18547897.0
2005-01-26,16150,16550,16150,16400,63030,304186.0,18547897.0
2005-01-27,16600,16600,16250,16400,12790,304186.0,18547897.0
2005-01-28,16400,16600,16350,16400,14010,304186.0,18547897.0
2005-01-31,16300,16800,16300,16700,32902,309750.0,18547897.0
2005-02-01,16800,16800,16550,16750,39001,310677.0,18547897.0
2005-02-02,16800,16850,16650,16750,31620,310677.0,18547897.0
2005-02-03,16750,17100,16700,17050,44896,316242.0,18547897.0
2005-02-04,17100,17100,16750,17000,32200,315314.0,18547897.0
2005-02-07,16800,17000,16800,17000,28404,315314.0,18547897.0
2005-02-11,17100,17100,16650,16850,26780,312532.0,18547897.0
2005-02-14,16700,16950,16700,16900,50560,313459.0,18547897.0
2005-02-15,16850,17000,16700,17000,50920,315314.0,18547897.0
2005-02-16,16950,17000,16850,17000,46930,315314.0,18547897.0
2005-02-17,16950,17300,16850,17300,40371,320879.0,18547897.0
2005-02-18,17250,17700,17100,17700,86410,328298.0,18547897.0
2005-02-21,17550,17700,17400,17500,43270,324588.0,18547897.0
2005-02-22,17450,17700,17300,17300,32250,320879.0,18547897.0
2005-02-23,17250,17600,17000,17550,28630,325516.0,18547897.0
2005-02-24,17650,17950,17350,17800,47590,330153.0,18547897.0
2005-02-25,18000,18450,17850,18250,68350,338499.0,18547897.0
2005-02-28,18050,18900,18000,18900,71360,350555.0,18547897.0
2005-03-02,19050,19100,18700,19050,67190,353337.0,18547897.0
2005-03-03,18900,19200,18700,19050,46130,353337.0,18547897.0
2005-03-04,19100,19300,18900,19300,49383,357974.0,18547897.0
2005-03-07,19350,20000,19300,19400,106305,359829.0,18547897.0
2005-03-08,19250,19550,18600,18600,61080,344991.0,18547897.0
2005-03-09,18350,19450,18300,19350,78538,358902.0,18547897.0
2005-03-10,19000,19450,18850,18850,52150,349628.0,18547897.0
2005-03-11,19000,19500,19000,19350,42670,358902.0,18547897.0
2005-03-14,19400,19500,19000,19500,27521,361684.0,18547897.0
2005-03-15,19600,19600,18500,18750,49035,347773.0,18547897.0
2005-03-16,18600,18700,18150,18700,52830,346846.0,18547897.0
2005-03-17,18800,19700,18700,18800,180834,348700.0,18547897.0
2005-03-18,19200,19500,18900,19000,135540,352410.0,18547897.0
2005-03-21,19000,20200,18900,20200,159450,374668.0,18547897.0
2005-03-22,20200,20550,19900,20400,90118,378377.0,18547897.0
2005-03-23,20200,21000,20200,20250,183820,375595.0,18547897.0
2005-03-24,20250,21050,20050,20900,174315,387651.0,18547897.0
2005-03-25,20700,21200,20500,20950,78462,388578.0,18547897.0
2005-03-28,21000,21250,20650,21100,56476,391361.0,18547897.0
2005-03-29,20800,21200,20800,21100,30860,391361.0,18547897.0
2005-03-30,20900,21800,20900,21750,144690,403417.0,18547897.0
2005-03-31,21900,24100,21800,22750,256200,421965.0,18547897.0
2005-04-01,22750,23000,22200,22750,149934,421965.0,18547897.0
2005-04-04,22400,22700,22350,22500,37517,417328.0,18547897.0
2005-04-06,22500,22600,21450,21500,82910,398780.0,18547897.0
2005-04-07,21500,22100,21500,22050,64086,408981.0,18547897.0
2005-04-08,22150,22300,21300,21300,39878,395070.0,18547897.0
2005-04-11,21000,21500,20900,21300,39030,395070.0,18547897.0
2005-04-12,21100,21750,21100,21500,25220,398780.0,18547897.0
2005-04-13,21450,21800,21250,21400,26380,396925.0,18547897.0
2005-04-14,21200,21250,20850,21100,72200,391361.0,18547897.0
2005-04-15,21300,21300,20500,20900,39810,387651.0,18547897.0
2005-04-18,20900,20900,20000,20450,32360,379304.0,18547897.0
2005-04-19,20450,21100,20200,21100,35394,391361.0,18547897.0
2005-04-20,21000,21400,20500,21050,22281,390433.0,18547897.0
2005-04-21,20650,20800,20300,20700,18711,383941.0,18547897.0
2005-04-22,20750,21200,20500,20500,10284,380232.0,18547897.0
2005-04-25,20900,20900,20100,20600,11021,382087.0,18547897.0
2005-04-26,20500,20600,20250,20400,9830,378377.0,18547897.0
2005-04-27,20200,20550,19750,20000,35771,370958.0,18547897.0
2005-04-28,20000,20300,19800,20150,19331,373740.0,18547897.0
2005-04-29,20150,20150,19800,19900,14104,369103.0,18547897.0
2005-05-02,19800,20100,19750,20000,8421,370958.0,18547897.0
2005-05-03,19800,20400,19800,20250,22293,375595.0,18547897.0
2005-05-04,20500,20650,20150,20600,21520,382087.0,18547897.0
2005-05-06,20400,20900,20400,20800,40714,385796.0,18547897.0
2005-05-09,20550,20900,20200,20200,8021,374668.0,18547897.0
2005-05-10,20200,20600,20200,20500,12645,380232.0,18547897.0
2005-05-11,20200,20650,19950,20200,20110,374668.0,18547897.0
2005-05-12,20700,20700,20100,20500,28500,380232.0,18547897.0
2005-05-13,20500,20550,20000,20100,33759,372813.0,18547897.0
2005-05-16,20100,20350,19350,19350,38792,358902.0,18547897.0
2005-05-17,19700,19700,18600,19350,36410,358902.0,18547897.0
2005-05-18,19550,20000,19200,19600,51800,363539.0,18547897.0
2005-05-19,19650,20250,19600,20100,36746,372813.0,18547897.0
2005-05-20,20200,20300,19750,20100,22341,372813.0,18547897.0
2005-05-23,20600,20600,20000,20350,17171,377450.0,18547897.0
2005-05-24,20650,20700,20000,20400,29231,378377.0,18547897.0
2005-05-25,20100,20550,20000,20400,18161,378377.0,18547897.0
2005-05-26,20500,20650,20300,20500,38611,380232.0,18547897.0
2005-05-27,20550,20750,20300,20600,40981,382087.0,18547897.0
2005-05-30,20750,20750,20400,20650,20024,383014.0,18547897.0
2005-05-31,20700,20800,20100,20600,20220,382087.0,18547897.0
2005-06-01,20400,20600,20200,20200,28200,374668.0,18547897.0
2005-06-02,20200,20350,19900,19900,38520,369103.0,18547897.0
2005-06-03,20000,20200,19400,19700,50871,365394.0,18547897.0
2005-06-07,19900,19900,18900,19350,76711,358902.0,18547897.0
2005-06-08,19350,19500,18850,19000,48284,352410.0,18547897.0
2005-06-09,19000,19200,18600,18800,156756,348700.0,18547897.0
2005-06-10,18950,19350,18850,19150,61419,355192.0,18547897.0
2005-06-13,19200,19250,18700,18700,44802,346846.0,18547897.0
2005-06-14,18750,19100,18600,19050,63950,353337.0,18547897.0
2005-06-15,19200,19600,19100,19450,61610,360757.0,18547897.0
2005-06-16,19700,20250,19600,20100,75396,372813.0,18547897.0
2005-06-17,20000,20400,19950,20400,30954,378377.0,18547897.0
2005-06-20,20600,21100,20450,20800,95780,385796.0,18547897.0
2005-06-21,21000,21100,20700,21100,40870,391361.0,18547897.0
2005-06-22,20900,21150,20800,20950,63271,388578.0,18547897.0
2005-06-23,20800,21100,20700,21050,109715,390433.0,18547897.0
2005-06-24,20950,21250,20500,21250,94953,394143.0,18547897.0
2005-06-27,20850,21400,20750,21250,54210,394143.0,18547897.0
2005-06-28,21200,22450,21100,21950,141598,407126.0,18547897.0
2005-06-29,22350,22700,22200,22600,129069,419182.0,18547897.0
2005-06-30,22700,24000,22700,24000,155050,445150.0,18547897.0
2005-07-01,24300,24400,23500,24000,106174,445150.0,18547897.0
2005-07-04,24400,24400,23500,23800,79669,441440.0,18547897.0
2005-07-05,23800,23950,22900,23500,72839,435876.0,18547897.0
2005-07-06,23550,23550,22850,23000,70710,426602.0,18547897.0
2005-07-07,22700,23500,22700,23400,79480,434021.0,18547897.0
2005-07-08,23050,23400,23000,23100,57500,428456.0,18547897.0
2005-07-11,23200,25150,23100,24950,84050,462770.0,18547897.0
2005-07-12,25500,26050,24200,24600,105350,456278.0,18547897.0
2005-07-13,24600,24850,24300,24300,52510,450714.0,18547897.0
2005-07-14,24300,24600,23800,24000,87360,445150.0,18547897.0
2005-07-15,24100,24200,23300,23700,99060,439585.0,18547897.0
2005-07-18,23550,23700,23500,23500,72649,435876.0,18547897.0
2005-07-19,23400,23950,23400,23500,63320,435876.0,18547897.0
2005-07-20,23500,24450,23500,23600,94620,437730.0,18547897.0
2005-07-21,23550,24850,23500,24500,126247,454423.0,18547897.0
2005-07-22,24600,25400,24500,25000,95815,463697.0,18547897.0
2005-07-25,25400,25850,25250,25400,49952,471117.0,18547897.0
2005-07-26,25000,25750,24900,25700,48830,476681.0,18547897.0
2005-07-27,25550,25950,25000,25100,74490,465552.0,18547897.0
2005-07-28,25200,26200,25100,25600,134801,474826.0,18547897.0
2005-07-29,25700,25900,25250,25850,45600,479463.0,18547897.0
2005-08-01,25700,26600,25600,26100,49160,484100.0,18547897.0
2005-08-02,26100,26650,25900,26000,55512,482245.0,18547897.0
2005-08-03,25900,26200,24750,25050,87381,464625.0,18547897.0
2005-08-04,25200,25200,23850,24000,100710,445150.0,18547897.0
2005-08-05,23600,24000,23350,23650,69360,438658.0,18547897.0
2005-08-08,23200,23700,23200,23700,20441,439585.0,18547897.0
2005-08-09,23400,24500,23400,24500,70780,454423.0,18547897.0
2005-08-10,24350,24800,24300,24400,57840,452569.0,18547897.0
2005-08-11,24250,24500,23900,24500,59840,454423.0,18547897.0
2005-08-12,24550,24550,24100,24450,39650,453496.0,18547897.0
2005-08-16,24400,24400,23700,23850,53484,442367.0,18547897.0
2005-08-17,23850,23850,23200,23800,51870,441440.0,18547897.0
2005-08-18,23800,23800,23050,23050,46800,427529.0,18547897.0
2005-08-19,23150,23500,22550,23400,26730,434021.0,18547897.0
2005-08-22,23550,24750,23400,24750,36901,459060.0,18547897.0
2005-08-23,24850,25100,24550,24950,69091,462770.0,18547897.0
2005-08-24,25100,25100,23650,24000,69570,445150.0,18547897.0
2005-08-25,23850,24000,23350,23750,67101,440513.0,18547897.0
2005-08-26,23650,24400,23650,24000,29020,445150.0,18547897.0
2005-08-29,23950,23950,23150,23700,18030,439585.0,18547897.0
2005-08-30,23500,23750,23100,23550,18432,436803.0,18547897.0
2005-08-31,23300,23550,23150,23500,23020,435876.0,18547897.0
2005-09-01,23550,24550,23550,24500,51329,454423.0,18547897.0
2005-09-02,24500,24600,23800,24100,42607,447004.0,18547897.0
2005-09-05,24400,24700,23900,24700,41081,458133.0,18547897.0
2005-09-06,24700,25750,24700,25700,125630,476681.0,18547897.0
2005-09-07,25900,25900,25500,25650,48879,475754.0,18547897.0
2005-09-08,25850,25900,25250,25500,86120,472971.0,18547897.0
2005-09-09,25200,25900,25200,25500,40520,472971.0,18547897.0
2005-09-12,25200,25700,24700,25000,60110,463697.0,18547897.0
2005-09-13,24700,24850,23900,24000,91511,445150.0,18547897.0
2005-09-14,24000,24350,23800,24100,35451,447004.0,18547897.0
2005-09-15,23800,24200,23450,24000,40690,445150.0,18547897.0
2005-09-16,23850,24200,23600,23600,57640,437730.0,18547897.0
2005-09-20,24000,25350,23800,25350,153780,470189.0,18547897.0
2005-09-21,25000,25650,25000,25400,58490,471117.0,18547897.0
2005-09-22,25000,25750,25000,25650,144719,475754.0,18547897.0
2005-09-23,25800,26650,25500,26400,115860,489664.0,18547897.0
2005-09-26,26700,27750,26300,27300,119095,506358.0,18547897.0
2005-09-27,27300,27700,26850,27700,73012,513777.0,18547897.0
2005-09-28,28250,29350,28250,29000,231399,537889.0,18547897.0
2005-09-29,29000,29950,28700,29300,134259,543453.0,18547897.0
2005-09-30,29900,29900,28350,29000,98220,537889.0,18547897.0
2005-10-04,28800,29600,28550,28900,34770,536034.0,18547897.0
2005-10-05,29200,29300,28550,29200,70737,541599.0,18547897.0
2005-10-06,28650,29400,28300,29000,70463,537889.0,18547897.0
2005-10-07,29000,30600,28900,30550,102670,566638.0,18547897.0
2005-10-10,30550,31350,30350,30600,116991,567566.0,18547897.0
2005-10-11,30550,30600,29950,30200,82011,560146.0,18547897.0
2005-10-12,30100,31000,28450,28450,108739,527688.0,18547897.0
2005-10-13,28400,29100,27850,28450,83910,527688.0,18547897.0
2005-10-14,28200,28850,27550,28800,77045,534179.0,18547897.0
2005-10-17,28150,28500,27700,28100,53395,521196.0,18547897.0
2005-10-18,28150,28500,27750,28000,79678,519341.0,18547897.0
2005-10-19,27500,28250,26550,27100,44592,502648.0,18547897.0
2005-10-20,27200,27500,26550,26700,74482,495229.0,18547897.0
2005-10-21,26800,26900,26300,26400,199626,489664.0,18547897.0
2005-10-24,26500,27000,26350,27000,109870,500793.0,18547897.0
2005-10-25,27450,27950,27100,27200,70380,504503.0,18547897.0
2005-10-26,27700,27700,26500,27000,46761,500793.0,18547897.0
2005-10-27,27000,27500,26550,26750,59990,496156.0,18547897.0
2005-10-28,26400,26800,25900,26700,95570,495229.0,18547897.0
2005-10-31,27200,27250,26450,27250,47290,505430.0,18547897.0
2005-11-01,27150,27600,27100,27550,49350,510995.0,18547897.0
2005-11-02,27550,27950,27300,27950,46533,518414.0,18547897.0
2005-11-03,27950,28700,27950,28500,79970,528615.0,18547897.0
2005-11-04,28700,28850,28300,28600,34290,530470.0,18547897.0
2005-11-07,28650,28800,27850,28200,33540,523051.0,18547897.0
2005-11-08,28100,28850,28000,28700,39310,532325.0,18547897.0
2005-11-09,28350,29800,28350,29450,71154,546236.0,18547897.0
2005-11-10,30000,30450,29600,29600,82305,549018.0,18547897.0
2005-11-11,30050,31650,30050,31500,150481,584259.0,18547897.0
2005-11-14,31750,32050,30500,31650,124418,587041.0,18547897.0
2005-11-15,31650,31650,29750,31000,147460,574985.0,18547897.0
2005-11-16,30700,31300,29900,30500,202088,565711.0,18547897.0
2005-11-17,31000,31050,30150,30700,83140,569420.0,18547897.0
2005-11-18,31000,31000,29850,30250,95335,561074.0,18547897.0
2005-11-21,29800,30150,28900,29100,141978,539744.0,18547897.0
2005-11-22,28900,29100,28250,28450,106322,527688.0,18547897.0
2005-11-23,28650,29600,28650,29200,762870,541599.0,18547897.0
2005-11-24,30000,30200,29650,29700,99030,550873.0,18547897.0
2005-11-25,29900,30150,29450,29550,62873,548090.0,18547897.0
2005-11-28,30200,30200,29000,29000,71618,541787.0,18682323.0
2005-11-29,28900,29300,28700,28750,75610,537117.0,18682323.0
2005-11-30,29300,30700,29300,30500,167808,569811.0,18682323.0
2005-12-01,30950,30950,29800,30300,116150,566074.0,18682323.0
2005-12-02,30350,30350,29600,29600,63471,552997.0,18682323.0
2005-12-05,29600,30000,28750,29400,77007,549260.0,18682323.0
2005-12-06,29700,30300,29100,29650,68905,553931.0,18682323.0
2005-12-07,29600,29800,28800,28800,82415,538051.0,18682323.0
2005-12-08,28900,29300,28700,28800,114010,538051.0,18682323.0
2005-12-09,28800,29000,28650,28800,124652,538051.0,18682323.0
2005-12-12,28500,29000,28500,29000,56560,541787.0,18682323.0
2005-12-13,29000,29000,28450,28800,126958,538051.0,18682323.0
2005-12-14,29300,29350,28400,28600,94941,534314.0,18682323.0
2005-12-15,28600,29250,28600,29000,141996,541787.0,18682323.0
2005-12-16,28850,29150,28300,28700,64170,536183.0,18682323.0
2005-12-19,29100,29300,28600,29000,54321,541787.0,18682323.0
2005-12-20,28700,28900,28400,28600,42980,534314.0,18682323.0
2005-12-21,28850,29000,28600,28800,81625,538051.0,18682323.0
2005-12-22,29000,29150,27450,27500,167176,513764.0,18682323.0
2005-12-23,27500,27650,26850,27000,209354,504423.0,18682323.0
2005-12-26,27000,27150,26100,26250,218481,490411.0,18682323.0
2005-12-27,26250,26850,26000,26850,373450,501620.0,18682323.0
2005-12-28,26400,26900,26000,26900,78670,502554.0,18682323.0
2005-12-29,26700,27250,26300,27050,128975,505357.0,18682323.0
2006-01-02,27100,27100,26350,26750,77502,499752.0,18682323.0
2006-01-03,26600,26750,26000,26650,120350,497884.0,18682323.0
2006-01-04,26650,27700,26550,27100,230992,506291.0,18682323.0
2006-01-05,26900,27250,26250,26700,118518,498818.0,18682323.0
2006-01-06,26700,27050,26150,27000,203430,504423.0,18682323.0
2006-01-09,27000,27000,26500,26750,80701,499752.0,18682323.0
2006-01-10,26700,27300,26250,27200,241202,508159.0,18682323.0
2006-01-11,27250,29300,27000,29000,369288,541787.0,18682323.0
2006-01-12,28800,30000,28550,29800,244820,556733.0,18682323.0
2006-01-13,30000,30300,29050,30000,148530,560470.0,18682323.0
2006-01-16,29800,32800,29600,32500,412540,607175.0,18682323.0
2006-01-17,32450,33150,31050,32500,231690,607175.0,18682323.0
2006-01-18,32150,33700,30300,33300,239226,622121.0,18682323.0
2006-01-19,33150,33400,31650,32000,96066,597834.0,18682323.0
2006-01-20,31100,32500,30150,30250,97399,565140.0,18682323.0
2006-01-23,29900,31000,28100,31000,113770,579152.0,18682323.0
2006-01-24,30200,30900,29200,29800,63460,556733.0,18682323.0
2006-01-25,29650,30150,28900,29300,88421,547392.0,18682323.0
2006-01-26,29500,30200,28900,30000,38290,560470.0,18682323.0
2006-01-27,30000,31000,29800,30650,43735,572613.0,18682323.0
2006-01-31,30300,30850,30100,30250,28495,565140.0,18682323.0
2006-02-01,30200,30200,28450,28850,66375,538985.0,18682323.0
2006-02-02,28850,29250,28150,29000,36933,541787.0,18682323.0
2006-02-03,29000,29000,28000,28500,49915,532446.0,18682323.0
2006-02-06,29000,29750,27500,29000,129760,541787.0,18682323.0
2006-02-07,29000,30050,28550,29800,76150,556733.0,18682323.0
2006-02-08,29800,30200,29300,29700,34880,554865.0,18682323.0
2006-02-09,29700,30400,29500,30400,56060,567943.0,18682323.0
2006-02-10,30450,32300,29700,32100,169020,599703.0,18682323.0
2006-02-13,32100,32300,31300,32200,71390,601571.0,18682323.0
2006-02-14,32200,33500,31600,33500,153353,625858.0,18682323.0
2006-02-15,33950,33950,32450,33400,83820,623990.0,18682323.0
2006-02-16,33400,33950,32850,33250,57735,621187.0,18682323.0
2006-02-17,33550,33550,32000,32450,53280,606241.0,18682323.0
2006-02-20,32350,33650,32100,33650,70103,628660.0,18682323.0
2006-02-21,34000,34000,32250,33500,29400,625858.0,18682323.0
2006-02-22,33000,33450,32700,33300,23140,622121.0,18682323.0
2006-02-23,32800,34600,32800,34500,75280,644540.0,18682323.0
2006-02-24,34900,35000,33900,34000,37440,635199.0,18682323.0
2006-02-27,33800,34950,33800,34700,68500,648277.0,18682323.0
2006-02-28,34850,34900,33850,34300,61790,640804.0,18682323.0
2006-03-02,34000,34450,33800,34000,87250,635199.0,18682323.0
2006-03-03,33550,34000,32350,33450,84962,624924.0,18682323.0
2006-03-06,32600,33350,32500,32800,85154,612780.0,18682323.0
2006-03-07,32750,32800,31600,32100,50200,599703.0,18682323.0
2006-03-08,31650,32750,31650,32000,23380,597834.0,18682323.0
2006-03-09,31700,33450,31700,33000,59180,616517.0,18682323.0
2006-03-10,33000,33000,32000,32050,28120,598768.0,18682323.0
2006-03-13,32350,33000,32050,32600,45810,609044.0,18682323.0
2006-03-14,32850,33450,31800,32450,32140,606241.0,18682323.0
2006-03-15,32600,33500,32600,33500,36957,625858.0,18682323.0
2006-03-16,33500,34500,33100,34500,40284,644540.0,18682323.0
2006-03-17,34500,34650,33500,34450,27760,643606.0,18682323.0
2006-03-20,34000,34450,32500,34050,18264,636133.0,18682323.0
2006-03-21,32500,33900,32500,32900,43600,614648.0,18682323.0
2006-03-22,32550,32900,32300,32500,36760,607175.0,18682323.0
2006-03-23,32700,33450,32550,33450,33830,624924.0,18682323.0
2006-03-24,33850,33850,32600,33700,16660,629594.0,18682323.0
2006-03-27,33700,33900,33300,33800,14610,631463.0,18682323.0
2006-03-28,34050,34050,33300,33800,12963,631463.0,18682323.0
2006-03-29,33100,34100,33050,34000,19330,635199.0,18682323.0
2006-03-30,33650,34450,33650,34400,23160,642672.0,18682323.0
2006-03-31,34400,34900,34000,34900,35347,652013.0,18682323.0
2006-04-03,35000,35350,34850,34900,30073,652013.0,18682323.0
2006-04-04,34400,35000,34000,34000,31700,635199.0,18682323.0
2006-04-05,34050,34800,33850,34800,37997,650145.0,18682323.0
2006-04-06,35300,35300,34250,34750,32490,649211.0,18682323.0
2006-04-07,34950,34950,33900,34700,37230,648277.0,18682323.0
2006-04-10,34700,34950,34450,34700,27465,648277.0,18682323.0
2006-04-11,34700,34900,34150,34800,23700,650145.0,18682323.0
2006-04-12,34300,35100,34300,35000,43250,653881.0,18682323.0
2006-04-13,35000,35350,34550,35350,38848,660420.0,18682323.0
2006-04-14,35400,36150,35050,36100,62608,674432.0,18682323.0
2006-04-17,36500,36500,35550,35750,93240,667893.0,18682323.0
2006-04-18,35700,36200,35400,35850,81830,669761.0,18682323.0
2006-04-19,35800,38050,35700,37500,640660,700587.0,18682323.0
2006-04-20,37500,37700,36500,37400,50710,698719.0,18682323.0
2006-04-21,36800,38500,36800,38000,33430,709928.0,18682323.0
2006-04-24,37750,38000,37050,37200,41000,694982.0,18682323.0
2006-04-25,37250,38800,37250,38500,39140,719269.0,18682323.0
2006-04-26,38100,38700,38100,38600,21650,721138.0,18682323.0
2006-04-27,38300,39350,38150,39000,36563,728611.0,18682323.0
2006-04-28,39300,39500,37300,37300,63110,696851.0,18682323.0
2006-05-02,37200,39000,37000,39000,52440,728611.0,18682323.0
2006-05-03,38400,40300,38400,39050,68779,729545.0,18682323.0
2006-05-04,39950,39950,39200,39700,40140,741688.0,18682323.0
2006-05-08,40450,40500,39000,40300,48603,752898.0,18682323.0
2006-05-09,40100,40650,38300,38300,45196,715533.0,18682323.0
2006-05-10,38550,39550,37650,39350,25430,735149.0,18682323.0
2006-05-11,39000,40000,38850,40000,32381,747293.0,18682323.0
2006-05-12,39550,40100,38150,39000,46839,728611.0,18682323.0
2006-05-15,38500,39500,38350,38600,30241,721138.0,18682323.0
2006-05-16,39450,39450,37250,37250,17191,695917.0,18682323.0
2006-05-17,37250,38700,37250,38300,31860,715533.0,18682323.0
2006-05-18,37950,37950,36800,36800,15590,687509.0,18682323.0
2006-05-19,36750,37000,36100,37000,26211,691246.0,18682323.0
2006-05-22,37500,37500,35750,35800,20450,668827.0,18682323.0
2006-05-23,35550,36450,35350,35400,49440,661354.0,18682323.0
2006-05-24,35400,35950,34450,35400,23050,661354.0,18682323.0
2006-05-25,35200,35200,33050,34150,20281,638001.0,18682323.0
2006-05-26,34950,35000,34000,35000,37130,653881.0,18682323.0
2006-05-29,34750,35900,34750,34800,16410,650145.0,18682323.0
2006-05-30,34800,35500,33400,35500,39700,663222.0,18682323.0
2006-06-01,34600,35400,34300,34800,14772,650145.0,18682323.0
2006-06-02,34850,35000,34300,34900,26030,652013.0,18682323.0
2006-06-05,34800,34900,32800,33000,52452,616517.0,18682323.0
2006-06-07,32500,33000,32000,32200,33630,601571.0,18682323.0
2006-06-08,32300,32300,30800,31250,92130,583823.0,18682323.0
2006-06-09,31200,32800,31100,31600,24086,590361.0,18682323.0
2006-06-12,31600,34000,31200,32900,15410,614648.0,18682323.0
2006-06-13,31500,33300,31250,32800,24870,612780.0,18682323.0
2006-06-14,32800,34250,31700,34150,21210,638001.0,18682323.0
2006-06-15,33600,34300,32650,33200,20150,620253.0,18682323.0
2006-06-16,33400,34200,33400,33900,8840,633331.0,18682323.0
2006-06-19,33200,33850,32650,33850,9690,632397.0,18682323.0
2006-06-20,33850,33850,32650,32650,10760,609978.0,18682323.0
2006-06-21,33000,33000,32150,32250,6760,602505.0,18682323.0
2006-06-22,32500,33400,32400,32450,19970,606241.0,18682323.0
2006-06-23,32250,33250,32050,33250,9920,621187.0,18682323.0
2006-06-26,32850,33500,32800,33500,13190,625858.0,18682323.0
2006-06-27,33350,34000,32850,33800,12600,631463.0,18682323.0
2006-06-28,33000,34500,32950,34000,26650,635199.0,18682323.0
2006-06-29,34800,39000,34100,36500,83250,681905.0,18682323.0
2006-06-30,37200,37300,35550,36450,69450,680971.0,18682323.0
2006-07-03,35850,36400,34700,34700,53621,648277.0,18682323.0
2006-07-04,34950,35500,34300,35300,29850,659486.0,18682323.0
2006-07-05,34300,35250,34300,34800,11660,650145.0,18682323.0
2006-07-06,34800,35300,33650,34450,25870,643606.0,18682323.0
2006-07-07,34750,35000,33300,33800,51972,631463.0,18682323.0
2006-07-10,33800,35000,33150,34950,25210,652947.0,18682323.0
2006-07-11,34900,36050,34200,35650,122893,666025.0,18682323.0
2006-07-12,36500,37050,35650,36300,76710,678168.0,18682323.0
2006-07-13,36300,37400,35800,37400,39080,698719.0,18682323.0
2006-07-14,36450,36750,35950,36000,58130,672564.0,18682323.0
2006-07-18,35150,35750,34500,34500,28275,644540.0,18682323.0
2006-07-19,34250,35600,34250,34600,22390,646408.0,18682323.0
2006-07-20,35750,35850,35150,35800,19444,668827.0,18682323.0
2006-07-21,35350,36150,34250,35000,90772,653881.0,18682323.0
2006-07-24,34650,35100,34100,34500,262210,644540.0,18682323.0
2006-07-25,34800,35550,34800,35450,32637,662288.0,18682323.0
2006-07-26,35750,35750,34650,34950,22693,652947.0,18682323.0
2006-07-27,34750,35850,34750,35850,37860,669761.0,18682323.0
2006-07-28,35950,35950,35250,35500,34860,663222.0,18682323.0
2006-07-31,35850,36000,34800,34800,14593,650145.0,18682323.0
2006-08-01,34700,35600,34700,35500,24467,663222.0,18682323.0
2006-08-02,35700,37350,35450,37000,78010,691246.0,18682323.0
2006-08-03,37250,37250,36000,36500,24011,681905.0,18682323.0
2006-08-04,36150,37000,36000,36950,15553,690312.0,18682323.0
